Experiment:, Cathode characterisation
Start date:, st?eda 17. kv?tna 2023
Start time:, 14:49:46 +02:00
Time (s), Current Density (A/cm2)
901, -0.1106814
902, 0.03076843
903, 0.02998523
904, 0.02998523
905, 0.02967195
906, 0.02841884
907, 0.0282622
908, 0.02685244
909, 0.02794892
910, 0.02779228
911, 0.02763564
912, 0.02779228
913, 0.02763564
914, 0.02716572
915, 0.02653916
916, 0.02528605
917, 0.02622589
918, 0.0266958
919, 0.02685244
920, 0.02559933
921, 0.02528605
922, 0.0266958
923, 0.02763564
924, 0.02732236
925, 0.02763564
926, 0.02779228
927, 0.02841884
928, 0.0282622
929, 0.02763564
930, 0.02763564
931, 0.02732236
932, 0.02732236
933, 0.0282622
934, 0.02920203
935, 0.0290454
936, 0.02857548
937, 0.02888875
938, 0.02857548
939, 0.02794892
940, 0.02763564
941, 0.02763564
942, 0.0282622
943, 0.02873212
944, 0.0290454
945, 0.0290454
946, 0.02920203
947, 0.0290454
948, 0.02951531
949, 0.02998523
950, 0.02967195
951, 0.03014187
952, 0.03029851
953, 0.02998523
954, 0.02951531
955, 0.02873212
956, 0.03045515
957, 0.03029851
958, 0.03092507
959, 0.03045515
960, 0.02998523
961, 0.03061179
962, 0.03123834
963, 0.03076843
964, 0.03029851
965, 0.03045515
966, 0.03014187
967, 0.03092507
968, 0.03076843
969, 0.03139498
970, 0.03202154
971, 0.0310817
972, 0.03061179
973, 0.0310817
974, 0.03076843
975, 0.03092507
976, 0.03123834
977, 0.03123834
978, 0.03327465
979, 0.03045515
980, 0.0310817
981, 0.03155162
982, 0.03092507
983, 0.03155162
984, 0.03139498
985, 0.03170826
986, 0.03202154
987, 0.0326481
988, 0.03061179
989, 0.03123834
990, 0.0318649
991, 0.0310817
992, 0.03170826
993, 0.03249146
994, 0.0318649
995, 0.03155162
996, 0.0318649
997, 0.03045515
998, 0.03029851
999, 0.03029851
1000, 0.03014187
1001, 0.03029851
1002, 0.03061179
1003, 0.03155162
1004, 0.0310817
1005, 0.03092507
1006, 0.0310817
1007, 0.03170826
1008, 0.03123834
1009, 0.0310817
1010, 0.03233482
1011, 0.03249146
1012, 0.03139498
1013, 0.03202154
1014, 0.0318649
1015, 0.03139498
1016, 0.03092507
1017, 0.0318649
1018, 0.0318649
1019, 0.03233482
1020, 0.0310817
