Experiment:, EIS
Start date:, ?tvrtek 12. ??jna 2023
Start time:, 11:42:47 +02:00
Time (s), Frequency (Hz), Z' (Ohm), Z'' (Ohm)
1779, 100000, -0.008170652, -0.009074638
1779, 79432.82, 0.0001152121, 0.0009874918
1779, 63095.73, 0.004499368, 0.005385692
1780, 50118.72, -0.00183283, -0.006247988
1780, 39810.71, 0.001234808, -0.002065802
1780, 31622.77, 0.002522027, -0.001669219
1780, 25118.86, 0.002572241, -0.0006708054
1781, 19952.62, 0.00270966, -0.0004181783
1781, 15848.93, 0.002759757, -0.000358417
1781, 12589.25, 0.00306829, -0.0005479282
1781, 9999.997, 0.003077545, -0.0005452123
1782, 7943.28, 0.003188498, -0.0006029925
1782, 6309.571, 0.003258597, -0.0006736644
1782, 5011.871, 0.003352895, -0.0007736529
1782, 3981.07, 0.003439989, -0.0008460679
1783, 3162.276, 0.003544274, -0.0009598203
1783, 2511.885, 0.003676664, -0.001085387
1783, 1995.261, 0.003825978, -0.001199122
1783, 1584.892, 0.004024469, -0.001379874
1784, 1258.925, 0.004258504, -0.001522966
1784, 999.9994, 0.004556398, -0.001680116
1784, 794.3277, 0.004862464, -0.001775058
1784, 630.9569, 0.005225697, -0.001851159
1784, 501.1869, 0.005604425, -0.001837757
1784, 398.1069, 0.005967154, -0.001800004
1785, 316.2275, 0.006314431, -0.001665614
1785, 251.1884, 0.00660773, -0.001510386
1785, 199.5261, 0.00683553, -0.001331579
1785, 158.4892, 0.007028772, -0.001176051
1785, 125.8924, 0.007170495, -0.001015193
1785, 99.99991, 0.007299371, -0.0008951205
1785, 79.43275, 0.007378582, -0.0007729498
1785, 63.09567, 0.007437773, -0.0006872502
1786, 50.11867, 0.007526928, -0.0006063712
1786, 39.81068, 0.007575643, -0.0005589146
1786, 31.62274, 0.00762551, -0.0005086461
1786, 25.11884, 0.007711316, -0.0004904284
1786, 19.9526, 0.007728452, -0.0004252319
1787, 15.84891, 0.007756869, -0.000467568
1787, 12.58924, 0.007802042, -0.0004444546
1787, 9.999988, 0.007880127, -0.0005010853
1787, 7.943272, 0.007909181, -0.0004892646
1787, 6.309565, 0.007978948, -0.0004687551
1787, 5.011866, 0.008058556, -0.0005754989
1788, 3.981066, 0.008121439, -0.0006233239
1788, 3.162273, 0.00821263, -0.0006857113
1789, 2.511883, 0.008319576, -0.000711735
1789, 1.995259, 0.008476047, -0.0007583681
1790, 1.584891, 0.008592955, -0.0008606807
1791, 1.258924, 0.00870073, -0.0008801718
1792, 0.999998, 0.008864435, -0.0009631004
1793, 0.794327, 0.008980786, -0.0009073784
1795, 0.630956, 0.009053076, -0.0009553091
1797, 0.501186, 0.009036047, -0.0009290755
1800, 0.398106, 0.009127036, -0.0009175553
1804, 0.316227, 0.009390953, -0.001146561
1808, 0.251188, 0.009751822, -0.001155588
1813, 0.199526, 0.01006911, -0.001135734
1819, 0.158489, 0.0102282, -0.001079443
1827, 0.125892, 0.01042935, -0.001012468
1837, 0.1, 0.01079466, -0.0009338686
