Experiment:, EIS
Start date:, pond?l? 20. b?ezna 2023
Start time:, 12:15:50 +01:00
"Time (s)", "Frequency (Hz)", "Z' (Ohm)", "Z'' (Ohm)"
"181", "100000", "0,01779795", "-0,05443061"
"181", "89125,09", "-0,003881722", "0,001780115"
"181", "79432,82", "0,009816933", "-0,008413723"
"181", "70794,57", "0,003989126", "-0,0005509651"
"182", "63095,73", "0,006313515", "0,005632839"
"182", "56234,13", "0,004656862", "0,002791031"
"182", "50118,71", "-0,003968361", "0,001549055"
"182", "44668,35", "0,002917734", "-0,002862643"
"183", "39810,71", "0,0004314604", "-0,0002341158"
"183", "35481,33", "0,006315738", "0,001634521"
"183", "31622,77", "0,004515437", "-0,0001828"
"183", "28183,82", "0,004698694", "-0,0005747202"
"184", "25118,85", "0,005412709", "0,0008073482"
"184", "22387,2", "0,004882312", "-0,001039953"
"184", "19952,61", "0,005409188", "-0,0006076575"
"184", "17782,79", "0,005079758", "-0,000641945"
"185", "15848,92", "0,005265437", "-0,0009806678"
"185", "14125,37", "0,005332042", "-0,001018499"
"185", "12589,25", "0,005402674", "-0,0009294612"
"185", "11220,18", "0,005474561", "-0,001066199"
"186", "9999,993", "0,005645431", "-0,001104201"
"186", "8912,503", "0,005714316", "-0,001141042"
"186", "7943,276", "0,005825183", "-0,001140562"
"187", "7079,452", "0,005921077", "-0,001237279"
"187", "6309,568", "0,006007755", "-0,0012487"
"187", "5623,409", "0,006094871", "-0,001321657"
"187", "5011,868", "0,006186856", "-0,001363888"
"188", "4466,832", "0,006282337", "-0,001420363"
"188", "3981,068", "0,006372687", "-0,001488549"
"188", "3548,131", "0,006466732", "-0,001542564"
"188", "3162,275", "0,006555326", "-0,001609979"
"188", "2818,38", "0,006649565", "-0,001684846"
"189", "2511,884", "0,006742053", "-0,001764127"
"189", "2238,719", "0,006839992", "-0,001852636"
"189", "1995,26", "0,006952161", "-0,001942918"
"189", "1778,277", "0,007059171", "-0,002048472"
"190", "1584,891", "0,007181015", "-0,002166071"
"190", "1412,536", "0,007298775", "-0,002286946"
"190", "1258,924", "0,007444197", "-0,002413901"
"191", "1122,017", "0,007592267", "-0,002553559"
"191", "999,9988", "0,007760227", "-0,002684393"
"191", "891,2498", "0,007930973", "-0,002854727"
"191", "794,3272", "0,008112409", "-0,003023419"
"191", "707,9448", "0,008341208", "-0,003196765"
"191", "630,9565", "0,008570824", "-0,003359304"
"191", "562,3405", "0,008827318", "-0,003533334"
"192", "501,1865", "0,009077605", "-0,00368898"
"192", "446,6829", "0,009406842", "-0,003886518"
"192", "398,1066", "0,009769635", "-0,004044453"
"192", "354,8128", "0,01009304", "-0,004217075"
"192", "316,2273", "0,01047622", "-0,00434885"
"192", "281,8378", "0,01088432", "-0,004486263"
"192", "251,1882", "0,01131607", "-0,004585528"
"193", "223,8717", "0,01176858", "-0,004666635"
"193", "199,5259", "0,01218775", "-0,004710461"
"193", "177,8276", "0,01268757", "-0,004723468"
"193", "158,489", "0,01314493", "-0,004695815"
"193", "141,2535", "0,01362104", "-0,004650167"
"193", "125,8923", "0,01409318", "-0,004551078"
"194", "112,2016", "0,01454963", "-0,004407434"
"194", "99,9998", "0,01494365", "-0,00414533"
"194", "89,12492", "0,01532063", "-0,004071907"
"194", "79,43266", "0,01570049", "-0,003863369"
"194", "70,79443", "0,01601764", "-0,003624742"
"194", "63,0956", "0,01631211", "-0,003408035"
"195", "56,23401", "0,01657258", "-0,003171349"
"195", "50,11861", "0,01684321", "-0,002933499"
"195", "44,66826", "0,01700974", "-0,002682585"
"195", "39,81063", "0,01717663", "-0,002439212"
"195", "35,48126", "0,01732536", "-0,002237229"
"195", "31,6227", "0,01745479", "-0,001985511"
"195", "28,18376", "0,01750559", "-0,001800873"
"196", "25,11881", "0,01762482", "-0,001641161"
"196", "22,38716", "0,01770805", "-0,001456147"
"196", "19,95257", "0,01777313", "-0,001273602"
"196", "17,78275", "0,01777986", "-0,001131111"
"196", "15,84889", "0,01780851", "-0,0009823536"
"196", "14,12534", "0,0178151", "-0,0008479338"
"197", "12,58922", "0,01779697", "-0,0007565816"
"197", "11,22016", "0,01784551", "-0,0006457838"
"197", "9,999973", "0,01786236", "-0,0005545936"
"197", "8,912485", "0,01781603", "-0,0004287426"
"197", "7,943261", "0,01783931", "-0,0003700302"
"198", "7,079438", "0,01783953", "-0,0002922859"
"198", "6,309556", "0,01778872", "-0,0001965748"
"198", "5,623397", "0,01780331", "-0,0002141025"
"198", "5,011858", "0,01776355", "-0,0001173887"
"199", "4,466823", "0,01773603", "-7,964869e-05"
"199", "3,98106", "0,01772253", "-0,000101151"
"199", "3,548123", "0,01767333", "-1,863785e-05"
"200", "3,162268", "0,01762006", "-2,507761e-05"
"200", "2,818374", "0,01760923", "5,243905e-05"
"200", "2,511878", "0,0176155", "7,549298e-05"
"201", "2,238714", "0,01756901", "6,532039e-06"
"202", "1,995256", "0,0175875", "6,825484e-05"
"202", "1,778274", "0,01752499", "8,378251e-05"
"203", "1,584888", "0,01753781", "4,89979e-05"
"204", "1,412533", "0,01747882", "8,655665e-05"
"204", "1,258921", "0,01740971", "4,663862e-05"
"205", "1,122015", "0,01736891", "0,0001009261"
"206", "0,999997", "0,01737878", "0,0001018381"
"208", "0,891248", "0,01730995", "0,0001188152"
"209", "0,794325", "0,01731221", "0,0001287054"
"210", "0,707943", "0,01728589", "0,0001582358"
"212", "0,630955", "0,01725218", "0,0001733124"
"214", "0,562339", "0,01724405", "0,0001756096"
"216", "0,501185", "0,01719131", "0,0001693267"
"218", "0,446682", "0,01721563", "0,0001688432"
"221", "0,398106", "0,01718765", "0,0001897351"
"224", "0,354812", "0,01714742", "0,0002063513"
"227", "0,316227", "0,01712861", "0,0002132636"
"230", "0,281837", "0,01712377", "0,0002153825"
"234", "0,251188", "0,01708971", "0,0001727866"
"239", "0,223871", "0,01706523", "0,0001808664"
"244", "0,199525", "0,01709206", "0,0001809148"
"250", "0,177827", "0,01706758", "0,0001300828"
"256", "0,158489", "0,01676627", "0,002493767"
"263", "0,141253", "0,01711753", "-0,0002263453"
"271", "0,125892", "0,01694478", "-0,000153929"
"280", "0,112201", "0,01714601", "-0,0003824438"
"290", "0,1", "0,01744009", "-0,0002479787"
