Experiment:, Cathode characterisation
Start date:, ?ter? 21. b?ezna 2023
Start time:, 13:08:50 +01:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,1607169"
"902", "0,03029851"
"903", "0,02998523"
"904", "0,02841884"
"905", "0,02888875"
"906", "0,02888875"
"907", "0,02888875"
"908", "0,02716572"
"909", "0,02685244"
"910", "0,02732236"
"911", "0,02732236"
"912", "0,027479"
"913", "0,02700908"
"914", "0,02810556"
"915", "0,02716572"
"916", "0,02716572"
"917", "0,02716572"
"918", "0,0282622"
"919", "0,02794892"
"920", "0,02763564"
"921", "0,02794892"
"922", "0,0282622"
"923", "0,02732236"
"924", "0,027479"
"925", "0,02841884"
"926", "0,02716572"
"927", "0,02794892"
"928", "0,02779228"
"929", "0,02763564"
"930", "0,02763564"
"931", "0,0282622"
"932", "0,02732236"
"933", "0,02763564"
"934", "0,02794892"
"935", "0,0282622"
"936", "0,02779228"
"937", "0,02888875"
"938", "0,02873212"
"939", "0,02873212"
"940", "0,0290454"
"941", "0,02935867"
"942", "0,02967195"
"943", "0,02888875"
"944", "0,0290454"
"945", "0,02998523"
"946", "0,02935867"
"947", "0,02935867"
"948", "0,02920203"
"949", "0,0290454"
"950", "0,02873212"
"951", "0,02857548"
"952", "0,02810556"
"953", "0,02888875"
"954", "0,02888875"
"955", "0,02857548"
"956", "0,02857548"
"957", "0,02841884"
"958", "0,02841884"
"959", "0,027479"
"960", "0,02810556"
"961", "0,02700908"
"962", "0,02857548"
"963", "0,02857548"
"964", "0,0282622"
"965", "0,02810556"
"966", "0,02841884"
"967", "0,02841884"
"968", "0,02794892"
"969", "0,02810556"
"970", "0,02810556"
"971", "0,02794892"
"972", "0,02732236"
"973", "0,02716572"
"974", "0,02779228"
"975", "0,027479"
"976", "0,02841884"
"977", "0,02763564"
"978", "0,02732236"
"979", "0,02763564"
"980", "0,02732236"
"981", "0,02873212"
"982", "0,02857548"
"983", "0,0290454"
"984", "0,02857548"
"985", "0,02967195"
"986", "0,02951531"
"987", "0,02920203"
"988", "0,02935867"
"989", "0,02841884"
"990", "0,02841884"
"991", "0,0290454"
"992", "0,02951531"
"993", "0,02951531"
"994", "0,02951531"
"995", "0,02920203"
"996", "0,02935867"
"997", "0,02873212"
"998", "0,02967195"
"999", "0,03014187"
"1000", "0,02935867"
"1001", "0,02873212"
"1002", "0,02935867"
"1003", "0,02967195"
"1004", "0,0290454"
"1005", "0,02857548"
"1006", "0,02982859"
"1007", "0,02967195"
"1008", "0,02935867"
"1009", "0,02967195"
"1010", "0,02888875"
"1011", "0,02935867"
"1012", "0,02935867"
"1013", "0,02967195"
"1014", "0,02888875"
"1015", "0,02888875"
"1016", "0,02935867"
"1017", "0,02841884"
"1018", "0,02982859"
"1019", "0,02920203"
"1020", "0,02935867"
