Experiment:, EIS
Start date:, p?tek 27. ??jna 2023
Start time:, 14:31:15 +02:00
"Time (s)", "Frequency (Hz)", "Z' (Ohm)", "Z'' (Ohm)"
"531", "100000", "-0,00293285", "0,01060699"
"531", "79432,82", "0,001297098", "0,00124831"
"531", "63095,73", "-0,001427061", "-0,0004360636"
"532", "50118,72", "-0,002054729", "-0,004426419"
"532", "39810,71", "0,001437203", "0,0003804168"
"532", "31622,77", "0,002072997", "-0,0004654862"
"532", "25118,86", "0,002175102", "-0,0004041327"
"533", "19952,62", "0,002176251", "-0,000299892"
"533", "15848,93", "0,002422024", "-0,000692968"
"533", "12589,25", "0,002532344", "-0,0009213937"
"533", "9999,997", "0,002600918", "-0,001046004"
"534", "7943,28", "0,002777705", "-0,001270436"
"534", "6309,571", "0,002921869", "-0,001493028"
"534", "5011,871", "0,003086026", "-0,001764673"
"534", "3981,07", "0,003270769", "-0,002075988"
"535", "3162,276", "0,003485089", "-0,002438845"
"535", "2511,885", "0,003745099", "-0,002869082"
"535", "1995,261", "0,004080993", "-0,003366083"
"535", "1584,892", "0,004509064", "-0,003953857"
"536", "1258,925", "0,005070751", "-0,004610993"
"536", "999,9994", "0,005805436", "-0,005336149"
"536", "794,3277", "0,0067721", "-0,006008116"
"536", "630,9569", "0,007967026", "-0,006648263"
"536", "501,1869", "0,009400642", "-0,007042041"
"536", "398,1069", "0,01094616", "-0,007325057"
"536", "316,2275", "0,01255947", "-0,007136527"
"537", "251,1884", "0,01405038", "-0,00666925"
"537", "199,5261", "0,01528708", "-0,005973241"
"537", "158,4892", "0,01629327", "-0,005171278"
"537", "125,8924", "0,01703119", "-0,004342997"
"537", "99,99991", "0,01745999", "-0,003481688"
"537", "79,43275", "0,01787373", "-0,002874794"
"538", "63,09567", "0,01807077", "-0,002267407"
"538", "50,11867", "0,01817813", "-0,001869605"
"538", "39,81068", "0,01828703", "-0,001367023"
"538", "31,62274", "0,01832792", "-0,001110276"
"538", "25,11884", "0,01829373", "-0,0008198189"
"538", "19,9526", "0,01831132", "-0,0005455782"
"539", "15,84891", "0,01827493", "-0,0005114372"
"539", "12,58924", "0,01828859", "-0,0001949779"
"539", "9,999988", "0,01817583", "-0,0001540879"
"539", "7,943272", "0,01808434", "-9,482483e-05"
"539", "6,309565", "0,01832104", "0,0002329787"
"539", "5,011866", "0,01816142", "5,56155e-05"
"540", "3,981066", "0,01807386", "2,977155e-05"
"540", "3,162273", "0,01842218", "0,0001162209"
"541", "2,511883", "0,01784021", "0,0003199304"
"541", "1,995259", "0,01791475", "0,0003590144"
"542", "1,584891", "0,01796443", "0,0003060026"
"543", "1,258924", "0,01792703", "0,0003943892"
"544", "0,999998", "0,0178128", "0,0005118602"
"545", "0,794327", "0,01762035", "0,0003617546"
"547", "0,630956", "0,01774979", "0,0005618007"
"549", "0,501186", "0,01763181", "0,0006771759"
"551", "0,398106", "0,01741047", "0,0004458039"
"554", "0,316227", "0,01740679", "0,0008532521"
"559", "0,251188", "0,01731667", "0,0007182152"
"564", "0,199526", "0,01723885", "0,0004034165"
"570", "0,158489", "0,01687518", "0,0007602764"
"578", "0,125892", "0,01705227", "0,0005675727"
"588", "0,1", "0,01762474", "0,002726888"
