Experiment:, EIS
Start date:, ?ter? 7. ?nora 2023
Start time:, 15:29:46 +01:00
Time (s), Frequency (Hz), Z' (Ohm), Z'' (Ohm)
77, 100000, 0.001034017, -9.185587e-05
78, 79432.82, 0.0024025, 0.001446232
78, 63095.73, 0.003291623, 0.0008909637
78, 50118.72, 0.004068105, 0.0002428195
78, 39810.71, 0.004396591, -3.169414e-05
79, 31622.77, 0.004916069, -0.0005026671
79, 25118.86, 0.005352269, -0.0009310954
79, 19952.62, 0.005718354, -0.00125181
79, 15848.93, 0.006058318, -0.001548622
80, 12589.25, 0.006398704, -0.00186172
80, 9999.997, 0.00676002, -0.002124627
80, 7943.28, 0.007143223, -0.002387102
81, 6309.571, 0.007556086, -0.002642852
81, 5011.871, 0.007934934, -0.002880191
81, 3981.07, 0.00833972, -0.003140007
81, 3162.276, 0.008732127, -0.00341146
82, 2511.885, 0.01100867, -0.002687489
82, 1995.261, 0.009584396, -0.004135114
82, 1584.892, 0.01005096, -0.004287938
83, 1258.925, 0.01045369, -0.004819013
83, 999.9994, 0.01090793, -0.005590351
83, 794.3277, 0.01134011, -0.006473444
83, 630.9569, 0.01192203, -0.007584227
83, 501.1869, 0.01260219, -0.008923367
84, 398.1069, 0.0134543, -0.01051957
84, 316.2275, 0.01451547, -0.01242018
84, 251.1884, 0.01582696, -0.0146399
84, 199.5261, 0.01749536, -0.0172672
84, 158.4892, 0.01968702, -0.0203017
84, 125.8924, 0.02256655, -0.02371898
84, 99.99991, 0.02633678, -0.02743656
85, 79.43275, 0.03121581, -0.0312218
85, 63.09567, 0.03734254, -0.03476681
85, 50.11867, 0.04476528, -0.03756525
85, 39.81068, 0.05321649, -0.03902663
85, 31.62274, 0.06208217, -0.03876861
85, 25.11884, 0.07049078, -0.03677229
86, 19.9526, 0.07805744, -0.03318772
86, 15.84891, 0.08384513, -0.02866266
86, 12.58924, 0.08856933, -0.02382065
86, 9.999988, 0.09149861, -0.0191385
86, 7.943272, 0.09313486, -0.01532386
87, 6.309565, 0.09423267, -0.01138538
87, 5.011866, 0.09471761, -0.008979608
87, 3.981066, 0.09466511, -0.006710378
87, 3.162273, 0.09513872, -0.005287368
88, 2.511883, 0.0954931, -0.004103652
88, 1.995259, 0.09595647, -0.003433823
89, 1.584891, 0.09650218, -0.003791084
90, 1.258924, 0.0973402, -0.004805509
91, 1, 0.09907331, -0.005562597
