Experiment:, Cathode characterisation
Start date:, ?tvrtek 13. ??jna 2022
Start time:, 15:24:30 +02:00
Time (s), Current Density (A/cm2)
721, -0.2010696
722, 0.02222558
723, 0.02066196
724, 0.01909835
725, 0.01753473
726, 0.01597113
727, 0.03139498
728, 0.0310817
729, 0.03092507
730, 0.03061179
731, 0.02951531
732, 0.03045515
733, 0.02998523
734, 0.02951531
735, 0.03076843
736, 0.03045515
737, 0.03014187
738, 0.03061179
739, 0.02967195
740, 0.02920203
741, 0.03202154
742, 0.0326481
743, 0.03327465
744, 0.03170826
745, 0.03061179
746, 0.02998523
747, 0.03014187
748, 0.02998523
749, 0.02967195
750, 0.02935867
751, 0.0310817
752, 0.0310817
753, 0.0310817
754, 0.0310817
755, 0.03092507
756, 0.02967195
757, 0.03014187
758, 0.03045515
759, 0.03076843
760, 0.03076843
761, 0.03170826
762, 0.03155162
763, 0.03155162
764, 0.03061179
765, 0.02982859
766, 0.02982859
767, 0.02967195
768, 0.02998523
769, 0.03014187
770, 0.02982859
771, 0.02559933
772, 0.0266958
773, 0.03076843
774, 0.03374457
775, 0.03421449
776, 0.0318649
777, 0.02982859
778, 0.02528605
779, 0.02559933
780, 0.02575597
781, 0.02638253
782, 0.02685244
783, 0.02700908
784, 0.02763564
785, 0.02779228
786, 0.02794892
787, 0.02810556
788, 0.02841884
789, 0.02653916
790, 0.02622589
791, 0.02544269
792, 0.02481613
793, 0.02559933
794, 0.02528605
795, 0.02653916
796, 0.02716572
797, 0.02732236
798, 0.02841884
799, 0.02920203
800, 0.02935867
801, 0.02794892
802, 0.02857548
803, 0.02794892
804, 0.02810556
805, 0.02857548
806, 0.02857548
807, 0.02841884
808, 0.02982859
809, 0.02888875
810, 0.02888875
811, 0.02935867
812, 0.02920203
813, 0.02967195
814, 0.02920203
815, 0.02967195
816, 0.02982859
817, 0.02873212
818, 0.02716572
819, 0.02763564
820, 0.027479
821, 0.0290454
822, 0.0290454
823, 0.02935867
824, 0.02810556
825, 0.02716572
826, 0.02622589
827, 0.02544269
828, 0.02700908
829, 0.02700908
830, 0.02732236
831, 0.02716572
832, 0.02794892
833, 0.02810556
834, 0.02857548
835, 0.02920203
836, 0.02841884
837, 0.0290454
838, 0.02967195
839, 0.02920203
840, 0.02935867
