Experiment:, EIS
Start date:, st?eda 30. listopadu 2022
Start time:, 17:27:56 +01:00
Time (s), Frequency (Hz), Z' (Ohm), Z'' (Ohm)
65, 100000, -0.002135447, 0.01622253
65, 79432.82, -0.04704705, 0.01283829
66, 63095.73, 0.03756033, 0.1213087
66, 50118.72, -0.08752973, 0.0754707
66, 39810.71, 0.04915383, 0.1529852
66, 31622.77, 0.1310963, 0.248166
67, 25118.86, 0.2431386, 0.1060061
67, 19952.62, 0.3052786, -0.01213158
67, 15848.93, 0.2682948, 0.005823996
67, 12589.25, 0.2962078, 0.01607489
68, 9999.997, 0.310449, -0.0238425
68, 7943.28, 0.2960049, -0.007289721
68, 6309.571, 0.2910282, -0.006088587
68, 5011.871, 0.2906716, -0.008306468
69, 3981.07, 0.291502, -0.01496395
69, 3162.276, 0.2912352, -0.02262901
69, 2511.885, 0.2977832, -0.02831595
69, 1995.261, 0.3086805, -0.02355346
70, 1584.892, 0.3090985, -0.03383722
70, 1258.925, 0.312124, -0.03972196
70, 999.9994, 0.3177445, -0.04485654
70, 794.3277, 0.3214024, -0.05012647
71, 630.9569, 0.3306413, -0.05742035
71, 501.1869, 0.337963, -0.0664856
71, 398.1069, 0.343205, -0.07342265
71, 316.2275, 0.354051, -0.08204227
71, 251.1884, 0.369416, -0.1021433
71, 199.5261, 0.375578, -0.1070621
71, 158.4892, 0.3858537, -0.1260393
72, 125.8924, 0.3996059, -0.1407518
72, 99.99991, 0.4121253, -0.1542768
72, 79.43275, 0.432011, -0.1801338
72, 63.09567, 0.4543865, -0.2135787
72, 50.11867, 0.4667627, -0.2278625
72, 39.81068, 0.4738232, -0.2866321
73, 31.62274, 0.5227512, -0.321767
73, 25.11884, 0.5328796, -0.3943397
73, 19.9526, 0.6180009, -0.4816468
73, 15.84891, 0.5929681, -0.5423054
73, 12.58924, 0.640606, -0.6674969
73, 9.999988, 0.7443237, -0.7221661
74, 7.943272, 0.7866043, -0.8367183
74, 6.309565, 0.9798237, -1.059946
74, 5.011866, 1.172303, -1.081606
74, 3.981066, 1.151571, -1.443857
75, 3.162273, 1.677934, -1.172059
75, 2.511883, 1.776101, -1.444348
76, 1.995259, 2.266331, -1.750807
76, 1.584891, 2.301061, -1.721503
