Experiment:, EIS
Start date:, p?tek 2. z??? 2022
Start time:, 10:56:50 +02:00
"Time (s)", "Frequency (Hz)", "Z' (Ohm)", "Z'' (Ohm)"
"1191", "100000", "0,0006002806", "0,0005567489"
"1191", "89125,09", "0,003644988", "0,01488855"
"1191", "79432,82", "0,0002950114", "-0,004154535"
"1191", "70794,57", "0,008180716", "-0,006319483"
"1192", "63095,73", "-0,0180644", "0,004769584"
"1192", "56234,13", "0,001253077", "0,005846159"
"1192", "50118,71", "-0,01069851", "-0,00800701"
"1192", "44668,35", "-0,008186627", "-0,01393967"
"1193", "39810,71", "0,02259397", "-0,01831294"
"1193", "35481,33", "0,004443256", "-0,003834504"
"1193", "31622,77", "0,004515764", "0,0009568753"
"1193", "28183,82", "0,005302585", "0,002277775"
"1194", "25118,85", "-0,0005413069", "-0,004583661"
"1194", "22387,2", "0,001888879", "0,001403597"
"1194", "19952,61", "0,002626862", "-0,001116294"
"1194", "17782,79", "0,002521897", "-0,0007375263"
"1195", "15848,92", "0,003705994", "-0,000932014"
"1195", "14125,37", "0,003541603", "-0,0004260952"
"1195", "12589,25", "0,003752942", "-0,0003656925"
"1195", "11220,18", "0,004451042", "-0,0008225216"
"1196", "9999,993", "0,003866606", "-0,000372922"
"1196", "8912,503", "0,004113265", "-0,0006036805"
"1196", "7943,276", "0,004367231", "-0,0005106312"
"1196", "7079,452", "0,003854656", "-0,0002876561"
"1197", "6309,568", "0,00396989", "-0,0006631758"
"1197", "5623,409", "0,004082519", "-0,0005446489"
"1197", "5011,868", "0,004353475", "-0,0005836773"
"1197", "4466,832", "0,004244753", "-0,0006240089"
"1198", "3981,068", "0,004384131", "-0,0006878535"
"1198", "3548,131", "0,004362222", "-0,0007404999"
"1198", "3162,275", "0,004394969", "-0,0007165982"
"1198", "2818,38", "0,004463336", "-0,0006763393"
"1199", "2511,884", "0,004519596", "-0,0008043491"
"1199", "2238,719", "0,004538442", "-0,0008040482"
"1199", "1995,26", "0,004786345", "-0,0008009712"
"1199", "1778,277", "0,004673131", "-0,000899948"
"1200", "1584,891", "0,004771426", "-0,00098124"
"1200", "1412,536", "0,004827204", "-0,0009230716"
"1200", "1258,924", "0,004860703", "-0,001010452"
"1200", "1122,017", "0,004868458", "-0,001033429"
"1201", "999,9988", "0,004914263", "-0,001217451"
"1201", "891,2498", "0,005072463", "-0,001147968"
"1201", "794,3272", "0,005075166", "-0,001203878"
"1201", "707,9448", "0,005181633", "-0,001256721"
"1201", "630,9565", "0,005338991", "-0,001279579"
"1201", "562,3405", "0,005431497", "-0,001324252"
"1202", "501,1865", "0,005510704", "-0,00152669"
"1202", "446,6829", "0,005644217", "-0,001461973"
"1202", "398,1066", "0,005821427", "-0,001485472"
"1202", "354,8128", "0,005865789", "-0,001591527"
"1202", "316,2273", "0,006022799", "-0,001619033"
"1202", "281,8378", "0,006138743", "-0,001673604"
"1203", "251,1882", "0,006313475", "-0,001729001"
"1203", "223,8717", "0,006465895", "-0,001760623"
"1203", "199,5259", "0,006622718", "-0,001815468"
"1203", "177,8276", "0,006784373", "-0,001797818"
