Experiment:, Cathode characterisation
Start date:, ?ter? 28. b?ezna 2023
Start time:, 13:59:05 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,1935528"
"902", "0,02935867"
"903", "0,02920203"
"904", "0,02935867"
"905", "0,02935867"
"906", "0,02982859"
"907", "0,02998523"
"908", "0,0290454"
"909", "0,02935867"
"910", "0,02967195"
"911", "0,02982859"
"912", "0,02935867"
"913", "0,02982859"
"914", "0,0290454"
"915", "0,02935867"
"916", "0,0290454"
"917", "0,02857548"
"918", "0,02888875"
"919", "0,02873212"
"920", "0,02841884"
"921", "0,02920203"
"922", "0,02888875"
"923", "0,02873212"
"924", "0,02841884"
"925", "0,0282622"
"926", "0,0282622"
"927", "0,02841884"
"928", "0,0290454"
"929", "0,02873212"
"930", "0,02951531"
"931", "0,0290454"
"932", "0,02841884"
"933", "0,02810556"
"934", "0,02857548"
"935", "0,02857548"
"936", "0,02779228"
"937", "0,0282622"
"938", "0,02810556"
"939", "0,02779228"
"940", "0,02779228"
"941", "0,02810556"
"942", "0,02810556"
"943", "0,0282622"
"944", "0,02841884"
"945", "0,02888875"
"946", "0,0282622"
"947", "0,0290454"
"948", "0,02873212"
"949", "0,02857548"
"950", "0,02857548"
"951", "0,02841884"
"952", "0,02873212"
"953", "0,02935867"
"954", "0,02935867"
"955", "0,02935867"
"956", "0,02935867"
"957", "0,02967195"
"958", "0,02935867"
"959", "0,02967195"
"960", "0,02935867"
"961", "0,02982859"
"962", "0,02888875"
"963", "0,02935867"
"964", "0,02888875"
"965", "0,02967195"
"966", "0,03014187"
"967", "0,02998523"
"968", "0,02998523"
"969", "0,02935867"
"970", "0,02951531"
"971", "0,03014187"
"972", "0,03061179"
"973", "0,03014187"
"974", "0,03061179"
"975", "0,03045515"
"976", "0,03045515"
"977", "0,03045515"
"978", "0,03092507"
"979", "0,03123834"
"980", "0,03076843"
"981", "0,03092507"
"982", "0,03092507"
"983", "0,03045515"
"984", "0,03061179"
"985", "0,03045515"
"986", "0,03061179"
"987", "0,03014187"
"988", "0,02998523"
"989", "0,03092507"
"990", "0,03092507"
"991", "0,03029851"
"992", "0,02951531"
"993", "0,02935867"
"994", "0,02982859"
"995", "0,03014187"
"996", "0,03014187"
"997", "0,0310817"
"998", "0,03076843"
"999", "0,0310817"
"1000", "0,0310817"
"1001", "0,0310817"
"1002", "0,03170826"
"1003", "0,03092507"
"1004", "0,03045515"
"1005", "0,03029851"
"1006", "0,03061179"
"1007", "0,02998523"
"1008", "0,02982859"
"1009", "0,02920203"
"1010", "0,02920203"
"1011", "0,02951531"
"1012", "0,02998523"
"1013", "0,03092507"
"1014", "0,02998523"
"1015", "0,02998523"
"1016", "0,03029851"
"1017", "0,02935867"
"1018", "0,02982859"
"1019", "0,03045515"
"1020", "0,03029851"
