Experiment:, Cathode characterisation
Start date:, p?tek 27. ??jna 2023
Start time:, 13:32:07 +02:00
"Time (s)", "Current Density (A/cm2)"
"407", "-0,02624636"
"408", "0,04486596"
"409", "0,04392612"
"410", "0,04220309"
"411", "0,04079334"
"412", "0,0406367"
"413", "0,0398535"
"414", "0,04032342"
"415", "0,04079334"
"416", "0,04032342"
"417", "0,04032342"
"418", "0,0398535"
"419", "0,0398535"
"420", "0,0398535"
"421", "0,04048006"
"422", "0,0406367"
"423", "0,04048006"
"424", "0,04032342"
"425", "0,04016678"
"426", "0,0406367"
"427", "0,04048006"
"428", "0,04048006"
"429", "0,04329957"
"430", "0,04329957"
"431", "0,04235973"
"432", "0,04110662"
"433", "0,04188982"
"434", "0,04126326"
"435", "0,04188982"
"436", "0,04204645"
"437", "0,04235973"
"438", "0,04204645"
"439", "0,04126326"
"440", "0,04079334"
"441", "0,04016678"
"442", "0,0398535"
"443", "0,04016678"
"444", "0,03969686"
"445", "0,04016678"
"446", "0,03938359"
"447", "0,04016678"
"448", "0,04001015"
"449", "0,04032342"
"450", "0,04001015"
"451", "0,0398535"
"452", "0,04001015"
"453", "0,0406367"
"454", "0,0406367"
"455", "0,04032342"
"456", "0,04048006"
"457", "0,04048006"
"458", "0,0406367"
"459", "0,04048006"
"460", "0,0398535"
"461", "0,04001015"
"462", "0,04016678"
"463", "0,0406367"
"464", "0,04032342"
"465", "0,04016678"
"466", "0,04016678"
"467", "0,04001015"
"468", "0,04048006"
"469", "0,04032342"
"470", "0,04048006"
"471", "0,04001015"
"472", "0,0406367"
"473", "0,04016678"
"474", "0,03922695"
"475", "0,04016678"
"476", "0,0398535"
"477", "0,04048006"
"478", "0,0406367"
"479", "0,0406367"
"480", "0,04220309"
"481", "0,04282965"
"482", "0,0414199"
"483", "0,04079334"
"484", "0,0406367"
"485", "0,04048006"
"486", "0,04048006"
"487", "0,04048006"
"488", "0,0406367"
"489", "0,04048006"
"490", "0,0406367"
"491", "0,04173318"
"492", "0,04126326"
"493", "0,04094998"
"494", "0,04110662"
"495", "0,04079334"
"496", "0,04126326"
"497", "0,04094998"
"498", "0,04079334"
"499", "0,04079334"
"500", "0,04110662"
"501", "0,04173318"
"502", "0,0406367"
"503", "0,04126326"
"504", "0,04016678"
"505", "0,04032342"
"506", "0,0406367"
"507", "0,04094998"
"508", "0,04110662"
"509", "0,04048006"
"510", "0,04016678"
"511", "0,04032342"
"512", "0,04094998"
"513", "0,0406367"
"514", "0,0406367"
"515", "0,04079334"
"516", "0,0406367"
"517", "0,04079334"
"518", "0,0406367"
"519", "0,0414199"
"520", "0,04110662"
"521", "0,04126326"
"522", "0,04126326"
"523", "0,04126326"
"524", "0,04110662"
"525", "0,04094998"
"526", "0,04110662"
