Experiment:, Cathode characterisation
Start date:, ?tvrtek 1. ?nora 2024
Start time:, 12:43:30 +01:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,04344609"
"902", "0,02951531"
"903", "0,03029851"
"904", "0,03014187"
"905", "0,02967195"
"906", "0,02920203"
"907", "0,02857548"
"908", "0,0282622"
"909", "0,02810556"
"910", "0,02763564"
"911", "0,02732236"
"912", "0,02716572"
"913", "0,0266958"
"914", "0,02606925"
"915", "0,02622589"
"916", "0,02638253"
"917", "0,02716572"
"918", "0,02810556"
"919", "0,02763564"
"920", "0,02653916"
"921", "0,02653916"
"922", "0,02544269"
"923", "0,02559933"
"924", "0,02512941"
"925", "0,02544269"
"926", "0,02497277"
"927", "0,02465949"
"928", "0,0238763"
"929", "0,02418958"
"930", "0,02418958"
"931", "0,0238763"
"932", "0,02403294"
"933", "0,02371966"
"934", "0,02434622"
"935", "0,02544269"
"936", "0,02497277"
"937", "0,02497277"
"938", "0,02497277"
"939", "0,02497277"
"940", "0,02512941"
"941", "0,02559933"
"942", "0,02653916"
"943", "0,02606925"
"944", "0,02591261"
"945", "0,02512941"
"946", "0,02544269"
"947", "0,02528605"
"948", "0,02544269"
"949", "0,02559933"
"950", "0,02497277"
"951", "0,02559933"
"952", "0,02450286"
"953", "0,02465949"
"954", "0,02481613"
"955", "0,02591261"
"956", "0,02559933"
"957", "0,02622589"
"958", "0,02685244"
"959", "0,02716572"
"960", "0,02763564"
"961", "0,02810556"
"962", "0,02794892"
"963", "0,02732236"
"964", "0,02810556"
"965", "0,027479"
"966", "0,02873212"
"967", "0,02873212"
"968", "0,0282622"
"969", "0,02841884"
"970", "0,02841884"
"971", "0,02888875"
"972", "0,02935867"
"973", "0,02920203"
"974", "0,02888875"
"975", "0,02982859"
"976", "0,02982859"
"977", "0,03029851"
"978", "0,03029851"
"979", "0,0290454"
"980", "0,0290454"
"981", "0,02998523"
"982", "0,02998523"
"983", "0,03029851"
"984", "0,02982859"
"985", "0,03092507"
"986", "0,02998523"
"987", "0,03029851"
"988", "0,0290454"
"989", "0,02888875"
"990", "0,02857548"
"991", "0,027479"
"992", "0,02794892"
"993", "0,02685244"
"994", "0,02763564"
"995", "0,02935867"
"996", "0,0290454"
"997", "0,02935867"
"998", "0,02967195"
"999", "0,0290454"
"1000", "0,02888875"
"1001", "0,02873212"
"1002", "0,02982859"
"1003", "0,02700908"
"1004", "0,02638253"
"1005", "0,02763564"
"1006", "0,02685244"
"1007", "0,02575597"
"1008", "0,02512941"
"1009", "0,02528605"
"1010", "0,02481613"
"1011", "0,02418958"
"1012", "0,02528605"
"1013", "0,02434622"
"1014", "0,02403294"
"1015", "0,02418958"
"1016", "0,0230931"
"1017", "0,0238763"
"1018", "0,02293646"
"1019", "0,02356302"
"1020", "0,02356302"
