Experiment:, Cathode characterisation
Start date:, p?tek 28. dubna 2023
Start time:, 12:43:22 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,2342066"
"902", "0,03139498"
"903", "0,0310817"
"904", "0,03029851"
"905", "0,02920203"
"906", "0,0290454"
"907", "0,02888875"
"908", "0,02888875"
"909", "0,02841884"
"910", "0,02873212"
"911", "0,02873212"
"912", "0,02888875"
"913", "0,02810556"
"914", "0,02794892"
"915", "0,0282622"
"916", "0,02810556"
"917", "0,02794892"
"918", "0,02857548"
"919", "0,0282622"
"920", "0,02920203"
"921", "0,02779228"
"922", "0,02716572"
"923", "0,02685244"
"924", "0,02763564"
"925", "0,02779228"
"926", "0,02810556"
"927", "0,02763564"
"928", "0,02794892"
"929", "0,02716572"
"930", "0,027479"
"931", "0,0282622"
"932", "0,02841884"
"933", "0,02810556"
"934", "0,0290454"
"935", "0,02810556"
"936", "0,02873212"
"937", "0,02841884"
"938", "0,02873212"
"939", "0,02888875"
"940", "0,02935867"
"941", "0,02873212"
"942", "0,02888875"
"943", "0,0290454"
"944", "0,02935867"
"945", "0,0290454"
"946", "0,02841884"
"947", "0,02888875"
"948", "0,02873212"
"949", "0,02841884"
"950", "0,02857548"
"951", "0,02857548"
"952", "0,02841884"
"953", "0,02920203"
"954", "0,02857548"
"955", "0,0290454"
"956", "0,0290454"
"957", "0,02888875"
"958", "0,02888875"
"959", "0,0290454"
"960", "0,02920203"
"961", "0,02873212"
"962", "0,02873212"
"963", "0,02920203"
"964", "0,02967195"
"965", "0,02920203"
"966", "0,02998523"
"967", "0,02967195"
"968", "0,02920203"
"969", "0,02920203"
"970", "0,02935867"
"971", "0,02888875"
"972", "0,02982859"
"973", "0,03029851"
"974", "0,03061179"
"975", "0,03014187"
"976", "0,03061179"
"977", "0,03061179"
"978", "0,03061179"
"979", "0,03014187"
"980", "0,03029851"
"981", "0,02951531"
"982", "0,02998523"
"983", "0,0310817"
"984", "0,02982859"
"985", "0,02998523"
"986", "0,02967195"
"987", "0,02967195"
"988", "0,02951531"
"989", "0,02873212"
"990", "0,02935867"
"991", "0,02967195"
"992", "0,02920203"
"993", "0,02967195"
"994", "0,03014187"
"995", "0,02935867"
"996", "0,02920203"
"997", "0,02967195"
"998", "0,02998523"
"999", "0,03014187"
"1000", "0,03045515"
"1001", "0,03045515"
"1002", "0,03076843"
"1003", "0,03061179"
"1004", "0,03045515"
"1005", "0,03045515"
"1006", "0,03092507"
"1007", "0,03155162"
"1008", "0,0310817"
"1009", "0,02998523"
"1010", "0,03029851"
"1011", "0,03029851"
"1012", "0,03092507"
"1013", "0,03139498"
"1014", "0,03139498"
"1015", "0,03061179"
"1016", "0,03029851"
"1017", "0,03155162"
"1018", "0,03155162"
"1019", "0,03061179"
"1020", "0,03139498"
