Experiment:, EIS
Start date:, ?ter? 25. ??jna 2022
Start time:, 14:23:25 +02:00
"Time (s)", "Frequency (Hz)", "Z' (Ohm)", "Z'' (Ohm)"
"1421", "100000", "0,001413145", "0,0003207586"
"1421", "89125,09", "-0,009074508", "-0,005805201"
"1421", "79432,82", "-0,001289034", "-0,007748833"
"1422", "70794,57", "0,0003966489", "7,144142e-05"
"1422", "63095,73", "-0,002732536", "-0,001042592"
"1422", "56234,13", "-0,002508812", "-0,003578115"
"1422", "50118,71", "-0,003109231", "-0,001006866"
"1423", "44668,35", "0,004216459", "-0,02194856"
"1423", "39810,71", "0,01036969", "0,006805595"
"1423", "35481,33", "0,00282318", "-0,009003418"
"1423", "31622,77", "0,01291327", "0,006689039"
"1424", "28183,82", "-0,001135388", "-0,002035469"
"1424", "25118,85", "0,002945776", "0,0006900009"
"1424", "22387,2", "0,001907772", "-0,003063477"
"1425", "19952,61", "0,0009981451", "-0,0003122421"
"1425", "17782,79", "0,002631928", "-0,0005986706"
"1425", "15848,92", "0,001258944", "-0,001125346"
"1425", "14125,37", "0,003461197", "-0,001458767"
"1425", "12589,25", "0,002527647", "-0,001379245"
"1426", "11220,18", "0,003825793", "-2,740873e-05"
"1426", "9999,993", "0,003239438", "-0,0007859644"
"1426", "8912,503", "0,002259086", "-0,0003978131"
"1426", "7943,276", "0,002272869", "-0,0009644339"
"1427", "7079,452", "0,002972997", "-0,0008307172"
"1427", "6309,568", "0,003104703", "-0,0005199985"
"1427", "5623,409", "0,002937873", "-0,0007934298"
"1427", "5011,868", "0,002960611", "-0,0006921229"
"1428", "4466,832", "0,003074147", "-0,0008243139"
"1428", "3981,068", "0,003092049", "-0,0008534321"
"1428", "3548,131", "0,003121696", "-0,0008659872"
"1428", "3162,275", "0,003190953", "-0,0009080768"
"1429", "2818,38", "0,003209119", "-0,0009326002"
"1429", "2511,884", "0,003289961", "-0,000953884"
"1429", "2238,719", "0,003342739", "-0,001018092"
"1429", "1995,26", "0,003327591", "-0,000934692"
"1430", "1778,277", "0,003420886", "-0,001132789"
"1430", "1584,891", "0,003528361", "-0,001185757"
"1430", "1412,536", "0,003562286", "-0,001225936"
"1430", "1258,924", "0,003664173", "-0,00131"
"1431", "1122,017", "0,00375534", "-0,001371309"
"1431", "999,9988", "0,003789457", "-0,001324285"
"1431", "891,2498", "0,003933785", "-0,001567954"
"1431", "794,3272", "0,004060879", "-0,001690938"
"1431", "707,9448", "0,004122435", "-0,001700585"
"1431", "630,9565", "0,00426139", "-0,001844151"
"1432", "562,3405", "0,004362266", "-0,001917081"
"1432", "501,1865", "0,004551795", "-0,001867407"
"1432", "446,6829", "0,004647885", "-0,002136657"
"1432", "398,1066", "0,004923766", "-0,002263516"
"1432", "354,8128", "0,004991995", "-0,002366261"
"1432", "316,2273", "0,005171669", "-0,002483927"
"1433", "281,8378", "0,005367241", "-0,002586384"
"1433", "251,1882", "0,005575588", "-0,002724817"
"1433", "223,8717", "0,005796547", "-0,002796725"
"1433", "199,5259", "0,006067199", "-0,002896964"
"1433", "177,8276", "0,006285072", "-0,003015004"
"1433", "158,489", "0,006592047", "-0,003111369"
"1433", "141,2535", "0,006850277", "-0,00317587"
"1434", "125,8923", "0,007141226", "-0,00325101"
"1434", "112,2016", "0,007473772", "-0,003308383"
"1434", "99,9998", "0,007910558", "-0,003330956"
"1434", "89,12492", "0,008111291", "-0,003327621"
"1434", "79,43266", "0,00841132", "-0,003270534"
"1434", "70,79443", "0,008676954", "-0,00323826"
"1435", "63,0956", "0,009006014", "-0,003170389"
"1435", "56,23401", "0,009320322", "-0,003095871"
"1435", "50,11861", "0,009601063", "-0,002962495"
"1435", "44,66826", "0,009822769", "-0,002890737"
"1435", "39,81063", "0,01007913", "-0,002800248"
"1435", "35,48126", "0,01033444", "-0,002669815"
"1435", "31,6227", "0,01052909", "-0,002553349"
"1436", "28,18376", "0,01073839", "-0,00239001"
"1436", "25,11881", "0,01099368", "-0,002177737"
"1436", "22,38716", "0,01099579", "-0,002126507"
"1436", "19,95257", "0,01120576", "-0,001953106"
"1436", "17,78275", "0,01135772", "-0,001876447"
"1436", "15,84889", "0,01144157", "-0,001778822"
"1437", "14,12534", "0,01167978", "-0,001684843"
"1437", "12,58922", "0,01167605", "-0,001541908"
"1437", "11,22016", "0,01173271", "-0,001396189"
"1437", "9,999973", "0,01184748", "-0,001182194"
"1437", "8,912485", "0,01187314", "-0,001212452"
"1438", "7,943261", "0,01201775", "-0,001067511"
"1438", "7,079438", "0,01189453", "-0,0009686561"
"1438", "6,309556", "0,0120769", "-0,0009185483"
"1438", "5,623397", "0,01203715", "-0,0008804628"
"1439", "5,011858", "0,01212075", "-0,0008633776"
"1439", "4,466823", "0,01195429", "-0,0008655444"
"1439", "3,98106", "0,012078", "-0,0007881568"
"1439", "3,548123", "0,01217483", "-0,0004245099"
"1440", "3,162268", "0,01223476", "-0,0007564"
"1440", "2,818374", "0,01214198", "-0,0005593563"
"1441", "2,511878", "0,01223104", "-0,0005928915"
"1441", "2,238714", "0,01224049", "-0,0007354522"
"1442", "1,995256", "0,01240493", "-0,0006610898"
"1442", "1,778274", "0,0124791", "-0,0008453308"
"1443", "1,584888", "0,01212046", "-0,0007327854"
"1444", "1,412533", "0,01282777", "-0,0004265344"
"1445", "1,258921", "0,01216212", "-0,0009774908"
"1446", "1,122015", "0,01251583", "-0,0004917734"
"1447", "0,999997", "0,01352989", "-0,0009276313"
"1448", "0,891248", "0,01239", "-0,0007580508"
"1449", "0,794325", "0,01247957", "-0,000404315"
"1451", "0,707943", "0,01270244", "-0,0005704058"
"1452", "0,630955", "0,01297099", "-0,00108806"
"1454", "0,562339", "0,01284922", "-0,0007809971"
"1456", "0,501185", "0,01350455", "-0,0004430478"
"1458", "0,446682", "0,01318147", "-0,0007127593"
"1461", "0,398106", "0,01324325", "-0,001017014"
"1464", "0,354812", "0,01330015", "-0,0005976958"
"1467", "0,316227", "0,0137042", "-0,0004569665"
"1471", "0,281837", "0,01352114", "-0,0003136895"
"1475", "0,251188", "0,01283551", "-0,0002365043"
"1479", "0,223871", "0,01332913", "-3,376764e-05"
"1484", "0,199525", "0,0134971", "-8,663519e-05"
"1490", "0,177827", "0,01339088", "-0,0001188459"
"1496", "0,158489", "0,01324413", "-8,114721e-05"
"1503", "0,141253", "0,01345304", "-0,0001696434"
"1511", "0,125892", "0,01439308", "0,0002583771"
"1520", "0,112201", "0,01379253", "-0,0001680073"
"1530", "0,1", "0,0138048", "-0,0003141195"
