Experiment:, Cathode characterisation
Start date:, st?eda 12. ??jna 2022
Start time:, 16:37:49 +02:00
"Time (s)", "Current Density (A/cm2)"
"605", "0,02691641"
"606", "0,01369475"
"607", "0,01557442"
"608", "0,01494786"
"609", "0,01573106"
"610", "0,01573106"
"611", "0,01557442"
"612", "0,01573106"
"613", "0,01604434"
"614", "0,01573106"
"615", "0,0158877"
"616", "0,01651425"
"617", "0,01416466"
"618", "0,01400802"
"619", "0,01400802"
"620", "0,01416466"
"621", "0,01494786"
"622", "0,01573106"
"623", "0,0158877"
"624", "0,0158877"
"625", "0,01447794"
"626", "0,01541778"
"627", "0,0143213"
"628", "0,01416466"
"629", "0,01573106"
"630", "0,01620097"
"631", "0,01541778"
"632", "0,01526114"
"633", "0,01541778"
"634", "0,01557442"
"635", "0,01651425"
"636", "0,01416466"
"637", "0,01463458"
"638", "0,01620097"
"639", "0,01557442"
"640", "0,01573106"
"641", "0,01400802"
"642", "0,01635761"
"643", "0,01620097"
"644", "0,01620097"
"645", "0,01494786"
"646", "0,01494786"
"647", "0,01541778"
"648", "0,01557442"
"649", "0,0151045"
"650", "0,01494786"
"651", "0,01557442"
"652", "0,01541778"
"653", "0,01635761"
"654", "0,01463458"
"655", "0,01573106"
"656", "0,0115018"
"657", "0,0158877"
"658", "0,01369475"
"659", "0,01776737"
"660", "0,01635761"
"661", "0,01682753"
"662", "0,01573106"
"663", "0,01667089"
"664", "0,01573106"
"665", "0,01369475"
"666", "0,01291155"
"667", "0,0115018"
"668", "0,01197171"
"669", "0,01259827"
"670", "0,01322483"
"671", "0,01322483"
"672", "0,01416466"
"673", "0,01463458"
"674", "0,01604434"
"675", "0,0158877"
"676", "0,01526114"
"677", "0,01463458"
"678", "0,01479122"
"679", "0,01526114"
"680", "0,01494786"
"681", "0,01557442"
"682", "0,01526114"
"683", "0,01494786"
"684", "0,01447794"
"685", "0,01416466"
"686", "0,01416466"
"687", "0,01369475"
"688", "0,01385139"
"689", "0,01541778"
"690", "0,0151045"
"691", "0,0158877"
"692", "0,01620097"
"693", "0,01557442"
"694", "0,01635761"
"695", "0,01526114"
"696", "0,01557442"
"697", "0,01573106"
"698", "0,01651425"
"699", "0,01416466"
"700", "0,01620097"
"701", "0,01682753"
"702", "0,01651425"
"703", "0,01808065"
"704", "0,01698417"
"705", "0,0158877"
"706", "0,01400802"
"707", "0,01416466"
"708", "0,01275491"
"709", "0,01479122"
"710", "0,01557442"
"711", "0,01526114"
"712", "0,01573106"
"713", "0,0151045"
"714", "0,01541778"
"715", "0,01541778"
"716", "0,01541778"
"717", "0,01447794"
"718", "0,01353811"
"719", "0,01275491"
"720", "0,01338147"
"721", "0,01353811"
"722", "0,01447794"
"723", "0,0151045"
"724", "0,01385139"
