Experiment:, Cathode characterisation
Start date:, ?tvrtek 26. ??jna 2023
Start time:, 13:53:55 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "0,03473446"
"902", "0,07024152"
"903", "0,06930169"
"904", "0,06695209"
"905", "0,06742202"
"906", "0,06710874"
"907", "0,06742202"
"908", "0,06851849"
"909", "0,06742202"
"910", "0,06726538"
"911", "0,06710874"
"912", "0,06632554"
"913", "0,06522907"
"914", "0,06632554"
"915", "0,06632554"
"916", "0,06710874"
"917", "0,06804857"
"918", "0,06961497"
"919", "0,06710874"
"920", "0,06742202"
"921", "0,06789193"
"922", "0,06585562"
"923", "0,06475915"
"924", "0,06491579"
"925", "0,06319275"
"926", "0,06366267"
"927", "0,06522907"
"928", "0,06209628"
"929", "0,06397595"
"930", "0,06522907"
"931", "0,06460251"
"932", "0,06319275"
"933", "0,06272284"
"934", "0,06209628"
"935", "0,06287947"
"936", "0,06272284"
"937", "0,06287947"
"938", "0,06350603"
"939", "0,0633494"
"940", "0,0633494"
"941", "0,06350603"
"942", "0,0633494"
"943", "0,06366267"
"944", "0,06475915"
"945", "0,0653857"
"946", "0,06507242"
"947", "0,06695209"
"948", "0,06569898"
"949", "0,06444587"
"950", "0,06444587"
"951", "0,06491579"
"952", "0,06475915"
"953", "0,06475915"
"954", "0,06507242"
"955", "0,06444587"
"956", "0,06397595"
"957", "0,06381931"
"958", "0,06381931"
"959", "0,06397595"
"960", "0,06522907"
"961", "0,06569898"
"962", "0,06585562"
"963", "0,06554235"
"964", "0,06460251"
"965", "0,06585562"
"966", "0,06601226"
"967", "0,0661689"
"968", "0,06569898"
"969", "0,06569898"
"970", "0,06710874"
"971", "0,06428923"
"972", "0,06491579"
"973", "0,06554235"
"974", "0,06585562"
"975", "0,06491579"
"976", "0,06491579"
"977", "0,06491579"
"978", "0,06585562"
"979", "0,06507242"
"980", "0,06569898"
"981", "0,06522907"
"982", "0,06522907"
"983", "0,06601226"
"984", "0,06491579"
"985", "0,06413259"
"986", "0,06397595"
"987", "0,06491579"
"988", "0,06444587"
"989", "0,06569898"
"990", "0,0661689"
"991", "0,06569898"
"992", "0,06507242"
"993", "0,06460251"
"994", "0,06475915"
"995", "0,06397595"
"996", "0,06460251"
"997", "0,06554235"
"998", "0,06569898"
"999", "0,06585562"
"1000", "0,06648218"
"1001", "0,0661689"
"1002", "0,06601226"
"1003", "0,0653857"
"1004", "0,06428923"
"1005", "0,06397595"
"1006", "0,06303611"
"1007", "0,06319275"
"1008", "0,06303611"
"1009", "0,06366267"
"1010", "0,06475915"
"1011", "0,06413259"
"1012", "0,06585562"
"1013", "0,06554235"
"1014", "0,06601226"
"1015", "0,0661689"
"1016", "0,0661689"
"1017", "0,06569898"
"1018", "0,06444587"
"1019", "0,0653857"
"1020", "0,06444587"
