Experiment:, Cathode characterisation
Start date:, p?tek 21. dubna 2023
Start time:, 13:57:04 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,2435883"
"902", "0,03139498"
"903", "0,03045515"
"904", "0,02998523"
"905", "0,02998523"
"906", "0,02967195"
"907", "0,02998523"
"908", "0,02998523"
"909", "0,0290454"
"910", "0,02888875"
"911", "0,02857548"
"912", "0,02810556"
"913", "0,0282622"
"914", "0,02810556"
"915", "0,02873212"
"916", "0,0282622"
"917", "0,0282622"
"918", "0,02841884"
"919", "0,02873212"
"920", "0,02888875"
"921", "0,0282622"
"922", "0,0282622"
"923", "0,02794892"
"924", "0,02810556"
"925", "0,0282622"
"926", "0,02857548"
"927", "0,02857548"
"928", "0,02841884"
"929", "0,02779228"
"930", "0,03029851"
"931", "0,02920203"
"932", "0,02888875"
"933", "0,02779228"
"934", "0,02810556"
"935", "0,02888875"
"936", "0,02857548"
"937", "0,02841884"
"938", "0,02873212"
"939", "0,02967195"
"940", "0,02967195"
"941", "0,02935867"
"942", "0,02998523"
"943", "0,02920203"
"944", "0,02888875"
"945", "0,02920203"
"946", "0,02967195"
"947", "0,0282622"
"948", "0,02810556"
"949", "0,02857548"
"950", "0,02888875"
"951", "0,02810556"
"952", "0,02857548"
"953", "0,02888875"
"954", "0,02935867"
"955", "0,02920203"
"956", "0,02857548"
"957", "0,0290454"
"958", "0,02888875"
"959", "0,02857548"
"960", "0,0282622"
"961", "0,0290454"
"962", "0,02810556"
"963", "0,02888875"
"964", "0,02779228"
"965", "0,02841884"
"966", "0,02841884"
"967", "0,02779228"
"968", "0,02810556"
"969", "0,02763564"
"970", "0,02888875"
"971", "0,02935867"
"972", "0,03061179"
"973", "0,02920203"
"974", "0,02935867"
"975", "0,02967195"
"976", "0,02920203"
"977", "0,02873212"
"978", "0,0290454"
"979", "0,02873212"
"980", "0,02841884"
"981", "0,02841884"
"982", "0,02794892"
"983", "0,02841884"
"984", "0,02794892"
"985", "0,02857548"
"986", "0,0282622"
"987", "0,0290454"
"988", "0,02935867"
"989", "0,02810556"
"990", "0,02873212"
"991", "0,02857548"
"992", "0,02841884"
"993", "0,0282622"
"994", "0,0282622"
"995", "0,02888875"
"996", "0,02888875"
"997", "0,02888875"
"998", "0,0282622"
"999", "0,02888875"
"1000", "0,02873212"
"1001", "0,0290454"
"1002", "0,02841884"
"1003", "0,0282622"
"1004", "0,027479"
"1005", "0,027479"
"1006", "0,02888875"
"1007", "0,02810556"
"1008", "0,02794892"
"1009", "0,02841884"
"1010", "0,0282622"
"1011", "0,02888875"
"1012", "0,02810556"
"1013", "0,02794892"
"1014", "0,02857548"
"1015", "0,02841884"
"1016", "0,02888875"
"1017", "0,0290454"
"1018", "0,02935867"
"1019", "0,03014187"
"1020", "0,02935867"
