Experiment:, Cathode characterisation
Start date:, st?eda 4. ??jna 2023
Start time:, 18:00:37 +02:00
"Time (s)", "Current Density (A/cm2)"
"213", "0,09890651"
"214", "0,1072084"
"215", "0,1070518"
"216", "0,1070518"
"217", "0,1070518"
"218", "0,1075217"
"219", "0,1075217"
"220", "0,1079916"
"221", "0,107835"
"222", "0,107365"
"223", "0,1075217"
"224", "0,107835"
"225", "0,1083049"
"226", "0,1083049"
"227", "0,107365"
"228", "0,107365"
"229", "0,1079916"
"230", "0,1084615"
"231", "0,1084615"
"232", "0,1083049"
"233", "0,107835"
"234", "0,1079916"
"235", "0,1087748"
"236", "0,1084615"
"237", "0,1079916"
"238", "0,1079916"
"239", "0,1083049"
"240", "0,1084615"
"241", "0,1087748"
"242", "0,1087748"
"243", "0,1090881"
"244", "0,1084615"
"245", "0,1090881"
"246", "0,1094013"
"247", "0,1090881"
"248", "0,1087748"
"249", "0,1106544"
"250", "0,1089314"
"251", "0,1090881"
"252", "0,1094013"
"253", "0,1097146"
"254", "0,109558"
"255", "0,1098713"
"256", "0,1094013"
"257", "0,1098713"
"258", "0,1097146"
"259", "0,1097146"
"260", "0,1098713"
"261", "0,1094013"
"262", "0,109558"
"263", "0,1094013"
"264", "0,109558"
"265", "0,1094013"
"266", "0,109558"
"267", "0,1075217"
"268", "0,1092447"
"269", "0,1101845"
"270", "0,1098713"
"271", "0,1098713"
"272", "0,1092447"
"273", "0,109558"
"274", "0,1098713"
"275", "0,1103412"
"276", "0,1104978"
"277", "0,1104978"
"278", "0,1114376"
"279", "0,1101845"
"280", "0,1101845"
"281", "0,1100279"
"282", "0,1100279"
"283", "0,1101845"
"284", "0,1101845"
"285", "0,1115943"
"286", "0,1133173"
"287", "0,1115943"
"288", "0,1108111"
"289", "0,1108111"
"290", "0,1104978"
"291", "0,1108111"
"292", "0,1104978"
"293", "0,1106544"
"294", "0,1101845"
"295", "0,1098713"
"296", "0,1109677"
"297", "0,1104978"
"298", "0,1108111"
"299", "0,111281"
"300", "0,1111244"
"301", "0,1111244"
"302", "0,1114376"
"303", "0,1111244"
"304", "0,1108111"
"305", "0,1109677"
"306", "0,1108111"
"307", "0,1111244"
"308", "0,1114376"
"309", "0,1119076"
"310", "0,1120642"
"311", "0,1117509"
"312", "0,1119076"
"313", "0,1120642"
"314", "0,1111244"
"315", "0,1117509"
"316", "0,1117509"
"317", "0,1115943"
"318", "0,1119076"
"319", "0,1117509"
"320", "0,1122209"
"321", "0,1120642"
"322", "0,1125341"
"323", "0,1125341"
"324", "0,1120642"
"325", "0,1122209"
"326", "0,1119076"
"327", "0,1117509"
"328", "0,113004"
"329", "0,1136306"
"330", "0,1128474"
"331", "0,1122209"
"332", "0,1120642"
