Experiment:, EIS
Start date:, ?ter? 26. z??? 2023
Start time:, 11:43:18 +02:00
"Time (s)", "Frequency (Hz)", "Z' (Ohm)", "Z'' (Ohm)"
"1706", "100000", "0,0003999721", "0,003624971"
"1706", "79432,82", "0,005465049", "0,007813414"
"1706", "63095,73", "0,002590607", "0,008030117"
"1706", "50118,72", "-0,008673227", "0,004404184"
"1707", "39810,71", "0,000134585", "0,001285708"
"1707", "31622,77", "0,002770555", "-0,001473847"
"1707", "25118,86", "0,002858579", "0,000309865"
"1707", "19952,62", "0,002586123", "-0,0001785771"
"1708", "15848,93", "0,002307329", "-0,0004558417"
"1708", "12589,25", "0,002800886", "-0,0004050937"
"1708", "9999,997", "0,002833785", "-0,0003240204"
"1708", "7943,28", "0,002912258", "-0,0003569956"
"1709", "6309,571", "0,002904621", "-0,0003742216"
"1709", "5011,871", "0,002932953", "-0,0004201764"
"1709", "3981,07", "0,002986187", "-0,0004490364"
"1709", "3162,276", "0,003050651", "-0,0005000953"
"1710", "2511,885", "0,003103335", "-0,0005716459"
"1710", "1995,261", "0,003188093", "-0,0006578708"
"1710", "1584,892", "0,003270646", "-0,0007425876"
"1710", "1258,925", "0,003376476", "-0,0008485513"
"1711", "999,9994", "0,003529971", "-0,0009923239"
"1711", "794,3277", "0,003685943", "-0,001053366"
"1711", "630,9569", "0,003901992", "-0,001141089"
"1711", "501,1869", "0,004164659", "-0,001209956"
"1711", "398,1069", "0,004381395", "-0,001205417"
"1711", "316,2275", "0,004647436", "-0,001176398"
"1712", "251,1884", "0,004885295", "-0,001095515"
"1712", "199,5261", "0,005063671", "-0,0009876506"
"1712", "158,4892", "0,005235181", "-0,0008665655"
"1712", "125,8924", "0,005352676", "-0,0007519952"
"1712", "99,99991", "0,005454383", "-0,0006242687"
"1712", "79,43275", "0,005504845", "-0,0005478674"
"1713", "63,09567", "0,005546961", "-0,0004702466"
"1713", "50,11867", "0,005583003", "-0,0004034479"
"1713", "39,81068", "0,005594865", "-0,0003531269"
"1713", "31,62274", "0,005644673", "-0,0003391143"
"1713", "25,11884", "0,005633798", "-0,000300342"
"1713", "19,9526", "0,005702065", "-0,000282715"
"1714", "15,84891", "0,005721623", "-0,0002717235"
"1714", "12,58924", "0,005726489", "-0,0002703031"
"1714", "9,999988", "0,005783897", "-0,0002692026"
"1714", "7,943272", "0,00578306", "-0,0002612326"
"1714", "6,309565", "0,005870635", "-0,0002311401"
"1714", "5,011866", "0,005872872", "-0,0003024831"
"1715", "3,981066", "0,005879877", "-0,0003031676"
"1715", "3,162273", "0,005963989", "-0,0003676185"
"1716", "2,511883", "0,006041643", "-0,0003493152"
"1716", "1,995259", "0,006091019", "-0,0003985144"
"1717", "1,584891", "0,006125293", "-0,0004009282"
"1718", "1,258924", "0,006287083", "-0,0003840833"
"1719", "0,999998", "0,0062739", "-0,0004394529"
"1720", "0,794327", "0,006389136", "-0,0003984002"
"1722", "0,630956", "0,006413832", "-0,0004483952"
"1724", "0,501186", "0,006602784", "-0,0003496394"
"1726", "0,398106", "0,006594563", "-0,0003659564"
"1729", "0,316227", "0,006720091", "-0,0003628782"
"1733", "0,251188", "0,006618784", "-0,0002035713"
"1739", "0,199526", "0,006879217", "-0,0004002296"
"1745", "0,158489", "0,00680538", "-0,0004179193"
"1753", "0,125892", "0,006775822", "-0,0001035027"
"1763", "0,1", "0,006870347", "-8,080767e-05"
