Experiment:, Cathode characterisation
Start date:, p?tek 24. ?nora 2023
Start time:, 13:33:21 +01:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,01999193"
"902", "0,01729745"
"903", "0,01573106"
"904", "0,01526114"
"905", "0,01479122"
"906", "0,01416466"
"907", "0,01416466"
"908", "0,01416466"
"909", "0,01416466"
"910", "0,0143213"
"911", "0,01447794"
"912", "0,0151045"
"913", "0,01635761"
"914", "0,01682753"
"915", "0,01651425"
"916", "0,01494786"
"917", "0,01400802"
"918", "0,01369475"
"919", "0,01087524"
"920", "0,01212835"
"921", "0,01416466"
"922", "0,01698417"
"923", "0,01886384"
"924", "0,01698417"
"925", "0,0151045"
"926", "0,0115018"
"927", "0,009308847"
"928", "0,009152208"
"929", "0,009935404"
"930", "0,0107186"
"931", "0,0115018"
"932", "0,0115018"
"933", "0,01197171"
"934", "0,01181507"
"935", "0,01259827"
"936", "0,01291155"
"937", "0,01369475"
"938", "0,01338147"
"939", "0,0143213"
"940", "0,01291155"
"941", "0,0143213"
"942", "0,01479122"
"943", "0,01494786"
"944", "0,01651425"
"945", "0,01541778"
"946", "0,01494786"
"947", "0,01400802"
"948", "0,01353811"
"949", "0,01416466"
"950", "0,01400802"
"951", "0,01353811"
"952", "0,0143213"
"953", "0,0143213"
"954", "0,0151045"
"955", "0,01494786"
"956", "0,01463458"
"957", "0,01557442"
"958", "0,01447794"
"959", "0,01369475"
"960", "0,01400802"
"961", "0,01400802"
"962", "0,01447794"
"963", "0,01447794"
"964", "0,01447794"
"965", "0,01385139"
"966", "0,01369475"
"967", "0,01353811"
"968", "0,01416466"
"969", "0,01479122"
"970", "0,01479122"
"971", "0,0151045"
"972", "0,01557442"
"973", "0,01573106"
"974", "0,0158877"
"975", "0,01573106"
"976", "0,01573106"
"977", "0,01463458"
"978", "0,01400802"
"979", "0,01479122"
"980", "0,01463458"
"981", "0,0158877"
"982", "0,01604434"
"983", "0,0158877"
"984", "0,01541778"
"985", "0,01447794"
"986", "0,0143213"
"987", "0,01447794"
"988", "0,01494786"
"989", "0,01463458"
"990", "0,0143213"
"991", "0,01369475"
"992", "0,01400802"
"993", "0,0151045"
"994", "0,01526114"
"995", "0,01541778"
"996", "0,01541778"
"997", "0,0158877"
"998", "0,0158877"
"999", "0,01573106"
"1000", "0,01635761"
"1001", "0,01620097"
"1002", "0,01620097"
"1003", "0,01635761"
"1004", "0,01682753"
"1005", "0,01682753"
"1006", "0,0158877"
"1007", "0,01698417"
"1008", "0,01682753"
"1009", "0,01682753"
"1010", "0,0158877"
"1011", "0,01494786"
"1012", "0,01541778"
"1013", "0,01557442"
"1014", "0,01526114"
"1015", "0,01651425"
"1016", "0,01761073"
"1017", "0,01698417"
"1018", "0,01682753"
"1019", "0,01667089"
"1020", "0,01651425"
