Experiment:, Cathode characterisation
Start date:, st?eda 20. z??? 2023
Start time:, 14:18:47 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-2,406131"
"902", "-1,67111"
"903", "-1,170671"
"904", "-0,7797028"
"905", "-0,6233153"
"906", "-0,529483"
"907", "-0,4982055"
"908", "-0,4512892"
"909", "-0,4356506"
"910", "-0,4043731"
"911", "-0,3887343"
"912", "-0,3730955"
"913", "-0,3730955"
"914", "-0,3730955"
"915", "-0,3730955"
"916", "-0,3574569"
"917", "-0,3574569"
"918", "-0,3418182"
"919", "-0,3261796"
"920", "-0,3418182"
"921", "-0,3574569"
"922", "-0,3261796"
"923", "-0,3418182"
"924", "-0,3418182"
"925", "-0,3418182"
"926", "-0,3261796"
"927", "-0,3105406"
"928", "-0,3105406"
"929", "-0,3105406"
"930", "-0,3105406"
"931", "-0,294902"
"932", "-0,3105406"
"933", "-0,294902"
"934", "-0,2792633"
"935", "-0,294902"
"936", "-0,294902"
"937", "-0,294902"
"938", "-0,294902"
"939", "-0,294902"
"940", "-0,3105406"
"941", "-0,294902"
"942", "-0,3105406"
"943", "-0,3105406"
"944", "-0,294902"
"945", "-0,294902"
"946", "-0,294902"
"947", "-0,294902"
"948", "-0,294902"
"949", "-0,294902"
"950", "-0,294902"
"951", "-0,2636245"
"952", "-0,2479857"
"953", "-0,2479857"
"954", "-0,2479857"
"955", "-0,2636245"
"956", "-0,2792633"
"957", "-0,2792633"
"958", "-0,2792633"
"959", "-0,2792633"
"960", "-0,294902"
"961", "-0,294902"
"962", "-0,3105406"
"963", "-0,294902"
"964", "-0,294902"
"965", "-0,2792633"
"966", "-0,2792633"
"967", "-0,294902"
"968", "-0,2792633"
"969", "-0,2792633"
"970", "-0,2792633"
"971", "-0,294902"
"972", "-0,2792633"
"973", "-0,2636245"
"974", "-0,2479857"
"975", "-0,2792633"
"976", "-0,294902"
"977", "-0,2636245"
"978", "-0,2479857"
"979", "-0,2323471"
"980", "-0,2479857"
"981", "-0,2792633"
"982", "-0,2479857"
"983", "-0,2479857"
"984", "-0,2792633"
"985", "-0,2636245"
"986", "-0,294902"
"987", "-0,2636245"
"988", "-0,2479857"
"989", "-0,2479857"
"990", "-0,2479857"
"991", "-0,2636245"
"992", "-0,2479857"
"993", "-0,2323471"
"994", "-0,2636245"
"995", "-0,2792633"
"996", "-0,2479857"
"997", "-0,2479857"
"998", "-0,2479857"
"999", "-0,2323471"
"1000", "-0,2479857"
"1001", "-0,2323471"
"1002", "-0,2479857"
"1003", "-0,2479857"
"1004", "-0,2479857"
"1005", "-0,2479857"
"1006", "-0,2792633"
"1007", "-0,2479857"
"1008", "-0,2479857"
"1009", "-0,2323471"
"1010", "-0,2636245"
"1011", "-0,2323471"
"1012", "-0,2479857"
"1013", "-0,2323471"
"1014", "-0,2010696"
"1015", "-0,2167083"
"1016", "-0,2010696"
"1017", "-0,2167083"
"1018", "-0,2010696"
"1019", "-0,2167083"
"1020", "-0,2010696"
