Experiment:, Cathode characterisation
Start date:, ?tvrtek 1. ?nora 2024
Start time:, 14:33:30 +01:00
"Time (s)", "Current Density (A/cm2)"
"901", "1,190777"
"902", "1,315887"
"903", "1,440997"
"904", "1,581746"
"905", "1,6443"
"906", "1,659939"
"907", "1,722494"
"908", "1,722494"
"909", "1,738133"
"910", "1,863243"
"911", "1,878881"
"912", "1,800688"
"913", "1,675578"
"914", "1,722494"
"915", "1,785049"
"916", "1,831965"
"917", "1,89452"
"918", "1,957075"
"919", "1,988353"
"920", "2,035269"
"921", "2,129101"
"922", "2,160379"
"923", "2,222934"
"924", "2,26985"
"925", "2,254211"
"926", "2,285488"
"927", "2,285488"
"928", "2,26985"
"929", "2,222934"
"930", "2,222934"
"931", "2,285488"
"932", "2,316766"
"933", "2,301127"
"934", "2,332405"
"935", "2,316766"
"936", "2,285488"
"937", "2,238572"
"938", "2,254211"
"939", "2,238572"
"940", "2,238572"
"941", "2,254211"
"942", "2,254211"
"943", "2,254211"
"944", "2,26985"
"945", "2,285488"
"946", "2,301127"
"947", "2,316766"
"948", "2,363682"
"949", "2,332405"
"950", "2,316766"
"951", "2,348043"
"952", "2,348043"
"953", "2,332405"
"954", "2,316766"
"955", "2,316766"
"956", "2,301127"
"957", "2,285488"
"958", "2,285488"
"959", "2,316766"
"960", "2,348043"
"961", "2,363682"
"962", "2,348043"
"963", "2,379321"
"964", "2,379321"
"965", "2,379321"
"966", "2,363682"
"967", "2,363682"
"968", "2,363682"
"969", "2,363682"
"970", "2,363682"
"971", "2,363682"
"972", "2,379321"
"973", "2,332405"
"974", "2,316766"
"975", "2,316766"
"976", "2,316766"
"977", "2,332405"
"978", "2,332405"
"979", "2,316766"
"980", "2,285488"
"981", "2,285488"
"982", "2,316766"
"983", "2,301127"
"984", "2,316766"
"985", "2,332405"
"986", "2,410598"
"987", "2,39496"
"988", "2,39496"
"989", "2,39496"
"990", "2,39496"
"991", "2,39496"
"992", "2,39496"
"993", "2,410598"
"994", "2,39496"
"995", "2,39496"
"996", "2,379321"
"997", "2,379321"
"998", "2,410598"
"999", "2,410598"
"1000", "2,426237"
"1001", "2,457515"
"1002", "2,426237"
"1003", "2,379321"
"1004", "2,363682"
"1005", "2,332405"
"1006", "2,301127"
"1007", "2,316766"
"1008", "2,332405"
"1009", "2,363682"
"1010", "2,332405"
"1011", "2,316766"
"1012", "2,332405"
"1013", "2,316766"
"1014", "2,316766"
"1015", "2,301127"
"1016", "2,332405"
"1017", "2,332405"
"1018", "2,348043"
"1019", "2,332405"
"1020", "2,332405"
