Experiment:, Cathode characterisation
Start date:, st?eda 12. dubna 2023
Start time:, 13:47:06 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,2717333"
"902", "-0,09504525"
"903", "-0,07002747"
"904", "-0,05439137"
"905", "-0,04031888"
"906", "-0,03406443"
"907", "-0,02780998"
"908", "-0,02311916"
"909", "-0,02155555"
"910", "-0,02155555"
"911", "-0,01842831"
"912", "-0,01842831"
"913", "-0,0153011"
"914", "-0,0137375"
"915", "-0,01217386"
"916", "-0,00748305"
"917", "-0,009046653"
"918", "-0,005919428"
"919", "-0,004355825"
"920", "-0,002792203"
"921", "-0,0012286"
"922", "0,0003350215"
"923", "0,0003350215"
"924", "0,0003350215"
"925", "0,001898625"
"926", "0,001898625"
"927", "0,00502585"
"928", "0,006589471"
"929", "0,008153074"
"930", "0,009716677"
"931", "0,009716677"
"932", "0,01128028"
"933", "0,01284392"
"934", "0,01440752"
"935", "0,01440752"
"936", "0,01440752"
"937", "0,01440752"
"938", "0,01284392"
"939", "0,01284392"
"940", "0,008153074"
"941", "0,01128028"
"942", "0,01128028"
"943", "0,01128028"
"944", "0,01128028"
"945", "0,01284392"
"946", "0,01284392"
"947", "0,01597113"
"948", "0,01597113"
"949", "0,01440752"
"950", "0,01597113"
"951", "0,01440752"
"952", "0,01440752"
"953", "0,01597113"
"954", "0,01440752"
"955", "0,01440752"
"956", "0,01284392"
"957", "0,009716677"
"958", "0,008153074"
"959", "0,008153074"
"960", "0,006589471"
"961", "0,00502585"
"962", "0,006589471"
"963", "0,009716677"
"964", "0,01284392"
"965", "0,01284392"
"966", "0,01440752"
"967", "0,01440752"
"968", "0,01440752"
"969", "0,01128028"
"970", "0,01440752"
"971", "0,01440752"
"972", "0,01440752"
"973", "0,01440752"
"974", "0,01284392"
"975", "0,01128028"
"976", "0,01128028"
"977", "0,008153074"
"978", "0,01128028"
"979", "0,01128028"
"980", "0,01128028"
"981", "0,01128028"
"982", "0,01440752"
"983", "0,01284392"
"984", "0,01284392"
"985", "0,01440752"
"986", "0,01284392"
"987", "0,01284392"
"988", "0,01440752"
"989", "0,01597113"
"990", "0,01440752"
"991", "0,01440752"
"992", "0,01440752"
"993", "0,01284392"
"994", "0,01440752"
"995", "0,01284392"
"996", "0,01440752"
"997", "0,01597113"
"998", "0,01597113"
"999", "0,01440752"
"1000", "0,01440752"
"1001", "0,01597113"
"1002", "0,01753473"
"1003", "0,01753473"
"1004", "0,01597113"
"1005", "0,01284392"
"1006", "0,01284392"
"1007", "0,01284392"
"1008", "0,01284392"
"1009", "0,01284392"
"1010", "0,01284392"
"1011", "0,01284392"
"1012", "0,01440752"
"1013", "0,01753473"
"1014", "0,01440752"
"1015", "0,01597113"
"1016", "0,01440752"
"1017", "0,01753473"
"1018", "0,01597113"
"1019", "0,01909835"
"1020", "0,01909835"
