Experiment:, EIS
Start date:, st?eda 20. z??? 2023
Start time:, 13:00:20 +02:00
"Time (s)", "Frequency (Hz)", "Z' (Ohm)", "Z'' (Ohm)"
"1515", "100000", "-0,001385728", "0,0002671125"
"1515", "79432,82", "0,00160848", "0,002000391"
"1515", "63095,73", "-0,0004114945", "-0,001643004"
"1516", "50118,72", "-0,01077854", "-0,002410633"
"1516", "39810,71", "0,00190712", "-0,004794447"
"1516", "31622,77", "0,001988156", "-0,0005689752"
"1516", "25118,86", "0,004125562", "-0,0006516827"
"1517", "19952,62", "0,003626099", "-0,0008466946"
"1517", "15848,93", "0,003821181", "-0,0002874536"
"1517", "12589,25", "0,003810803", "-0,0001648552"
"1517", "9999,997", "0,003901611", "-0,0006157161"
"1518", "7943,28", "0,004001507", "-0,0004569953"
"1518", "6309,571", "0,004035966", "-0,000504321"
"1518", "5011,871", "0,004094549", "-0,0005078511"
"1518", "3981,07", "0,004168605", "-0,0006029921"
"1519", "3162,276", "0,004180473", "-0,000660936"
"1519", "2511,885", "0,004242896", "-0,0007629842"
"1519", "1995,261", "0,004272355", "-0,0009174785"
"1519", "1584,892", "0,004372094", "-0,00103406"
"1519", "1258,925", "0,004466374", "-0,00123405"
"1520", "999,9994", "0,004611337", "-0,00143965"
"1520", "794,3277", "0,004729453", "-0,00171759"
"1520", "630,9569", "0,004924745", "-0,002010133"
"1520", "501,1869", "0,005145717", "-0,002325475"
"1520", "398,1069", "0,005422471", "-0,002691633"
"1520", "316,2275", "0,005762449", "-0,003123"
"1521", "251,1884", "0,006149697", "-0,00357992"
"1521", "199,5261", "0,006582923", "-0,004088443"
"1521", "158,4892", "0,007106824", "-0,004674945"
"1521", "125,8924", "0,00770091", "-0,005323151"
"1521", "99,99991", "0,00840831", "-0,006052922"
"1521", "79,43275", "0,009268093", "-0,006850637"
"1522", "63,09567", "0,01034072", "-0,007690424"
"1522", "50,11867", "0,0116673", "-0,008525121"
"1522", "39,81068", "0,01331539", "-0,009329608"
"1522", "31,62274", "0,01518471", "-0,009766809"
"1522", "25,11884", "0,01702466", "-0,01005129"
"1522", "19,9526", "0,01910611", "-0,009804864"
"1523", "15,84891", "0,02114219", "-0,009479068"
"1523", "12,58924", "0,02268049", "-0,009210714"
"1523", "9,999988", "0,02405573", "-0,008606711"
"1523", "7,943272", "0,02555219", "-0,007337851"
"1523", "6,309565", "0,02667933", "-0,006773222"
"1524", "5,011866", "0,02744579", "-0,006086096"
"1524", "3,981066", "0,02831436", "-0,005217934"
"1524", "3,162273", "0,02876917", "-0,004587624"
"1525", "2,511883", "0,02899063", "-0,003777473"
"1525", "1,995259", "0,02954131", "-0,003192996"
"1526", "1,584891", "0,02941396", "-0,002855429"
"1527", "1,258924", "0,02964217", "-0,002689183"
"1528", "0,999998", "0,02991421", "-0,002520864"
"1529", "0,794327", "0,03031825", "-0,002358946"
"1531", "0,630956", "0,03061537", "-0,002155362"
"1533", "0,501186", "0,03054674", "-0,002244163"
"1535", "0,398106", "0,03048516", "-0,001931727"
"1539", "0,316227", "0,03044477", "-0,002013876"
"1543", "0,251188", "0,03080066", "-0,002144061"
"1548", "0,199526", "0,03107448", "-0,002111587"
"1554", "0,158489", "0,03151126", "-0,002230495"
"1562", "0,125892", "0,03173588", "-0,001914926"
"1572", "0,1", "0,03228981", "-0,002017914"
