Experiment:, Cathode characterisation
Start date:, ?ter? 31. ??jna 2023
Start time:, 12:07:23 +01:00
"Time (s)", "Current Density (A/cm2)"
"637", "-0,2295158"
"638", "0,08684529"
"639", "0,08574881"
"640", "0,08324257"
"641", "0,07963987"
"642", "0,07525398"
"643", "0,07149464"
"644", "0,06820521"
"645", "0,06695209"
"646", "0,06757865"
"647", "0,0697716"
"648", "0,0721212"
"649", "0,07478406"
"650", "0,07791685"
"651", "0,08198947"
"652", "0,08339922"
"653", "0,08308594"
"654", "0,08308594"
"655", "0,08355586"
"656", "0,08496562"
"657", "0,08512225"
"658", "0,08559217"
"659", "0,08418241"
"660", "0,08449569"
"661", "0,08449569"
"662", "0,08433905"
"663", "0,08465233"
"664", "0,08449569"
"665", "0,08465233"
"666", "0,08574881"
"667", "0,08590545"
"668", "0,08496562"
"669", "0,08465233"
"670", "0,08465233"
"671", "0,08543553"
"672", "0,08496562"
"673", "0,08527889"
"674", "0,08512225"
"675", "0,08527889"
"676", "0,08512225"
"677", "0,08480898"
"678", "0,08512225"
"679", "0,08512225"
"680", "0,08512225"
"681", "0,08433905"
"682", "0,08574881"
"683", "0,08574881"
"684", "0,08480898"
"685", "0,08527889"
"686", "0,08480898"
"687", "0,08512225"
"688", "0,08527889"
"689", "0,08527889"
"690", "0,08574881"
"691", "0,08543553"
"692", "0,08637536"
"693", "0,08637536"
"694", "0,08668865"
"695", "0,08684529"
"696", "0,08684529"
"697", "0,08668865"
"698", "0,08684529"
"699", "0,08700192"
"700", "0,08668865"
"701", "0,08668865"
"702", "0,08684529"
"703", "0,08715856"
"704", "0,08715856"
"705", "0,08715856"
"706", "0,0873152"
"707", "0,08762848"
"708", "0,08794177"
"709", "0,08778512"
"710", "0,08809839"
"711", "0,08794177"
"712", "0,08841167"
"713", "0,08794177"
"714", "0,08856832"
"715", "0,0888816"
"716", "0,08841167"
"717", "0,08841167"
"718", "0,08841167"
"719", "0,08809839"
"720", "0,08872496"
"721", "0,08919487"
"722", "0,08903823"
"723", "0,08778512"
"724", "0,08856832"
"725", "0,08841167"
"726", "0,08794177"
"727", "0,08903823"
"728", "0,0888816"
"729", "0,08903823"
"730", "0,0888816"
"731", "0,08856832"
"732", "0,08856832"
"733", "0,08825504"
"734", "0,08825504"
"735", "0,08872496"
"736", "0,08825504"
"737", "0,08872496"
"738", "0,0888816"
"739", "0,08903823"
"740", "0,08935151"
"741", "0,0888816"
"742", "0,08903823"
"743", "0,08903823"
"744", "0,0888816"
"745", "0,08935151"
"746", "0,08950816"
"747", "0,08966479"
"748", "0,0888816"
"749", "0,08825504"
"750", "0,08856832"
"751", "0,08982144"
"752", "0,08935151"
"753", "0,08935151"
"754", "0,09013471"
"755", "0,08903823"
"756", "0,08935151"
