Experiment:, Cathode characterisation
Start date:, st?eda 20. z??? 2023
Start time:, 13:30:25 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,1310083"
"902", "0,04329957"
"903", "0,04329957"
"904", "0,04314293"
"905", "0,04267301"
"906", "0,04314293"
"907", "0,04314293"
"908", "0,04345621"
"909", "0,04251637"
"910", "0,04251637"
"911", "0,04314293"
"912", "0,04235973"
"913", "0,04235973"
"914", "0,04204645"
"915", "0,04220309"
"916", "0,04188982"
"917", "0,04188982"
"918", "0,04173318"
"919", "0,04157653"
"920", "0,04204645"
"921", "0,04220309"
"922", "0,04251637"
"923", "0,04361285"
"924", "0,04267301"
"925", "0,04173318"
"926", "0,04173318"
"927", "0,04251637"
"928", "0,04251637"
"929", "0,04220309"
"930", "0,04267301"
"931", "0,04267301"
"932", "0,04298629"
"933", "0,04220309"
"934", "0,04314293"
"935", "0,04251637"
"936", "0,04267301"
"937", "0,04220309"
"938", "0,04235973"
"939", "0,04157653"
"940", "0,04235973"
"941", "0,04298629"
"942", "0,04204645"
"943", "0,04220309"
"944", "0,04251637"
"945", "0,04267301"
"946", "0,04298629"
"947", "0,04267301"
"948", "0,04220309"
"949", "0,04157653"
"950", "0,04157653"
"951", "0,0406367"
"952", "0,0406367"
"953", "0,04001015"
"954", "0,04048006"
"955", "0,04126326"
"956", "0,0406367"
"957", "0,04110662"
"958", "0,04079334"
"959", "0,04126326"
"960", "0,04110662"
"961", "0,04016678"
"962", "0,04079334"
"963", "0,0406367"
"964", "0,04032342"
"965", "0,04032342"
"966", "0,04032342"
"967", "0,04032342"
"968", "0,04016678"
"969", "0,04110662"
"970", "0,04079334"
"971", "0,04016678"
"972", "0,04016678"
"973", "0,04079334"
"974", "0,0406367"
"975", "0,04110662"
"976", "0,04157653"
"977", "0,04110662"
"978", "0,04094998"
"979", "0,0406367"
"980", "0,04126326"
"981", "0,04157653"
"982", "0,04173318"
"983", "0,04188982"
"984", "0,04220309"
"985", "0,04220309"
"986", "0,04188982"
"987", "0,04251637"
"988", "0,04235973"
"989", "0,04235973"
"990", "0,04235973"
"991", "0,04235973"
"992", "0,04282965"
"993", "0,04267301"
"994", "0,04267301"
"995", "0,04329957"
"996", "0,04376949"
"997", "0,04235973"
"998", "0,04173318"
"999", "0,04157653"
"1000", "0,04173318"
"1001", "0,04173318"
"1002", "0,04110662"
"1003", "0,04094998"
"1004", "0,04173318"
"1005", "0,04220309"
"1006", "0,04204645"
"1007", "0,04267301"
"1008", "0,04220309"
"1009", "0,04298629"
"1010", "0,04220309"
"1011", "0,04188982"
"1012", "0,04251637"
"1013", "0,04267301"
"1014", "0,04345621"
"1015", "0,04173318"
"1016", "0,04220309"
"1017", "0,04188982"
"1018", "0,04220309"
"1019", "0,04220309"
"1020", "0,04251637"
