Experiment:, Cathode characterisation
Start date:, ?ter? 19. z??? 2023
Start time:, 13:55:27 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,04813693"
"902", "0,07321767"
"903", "0,07306103"
"904", "0,07227783"
"905", "0,07337431"
"906", "0,07306103"
"907", "0,07259111"
"908", "0,0721212"
"909", "0,0721212"
"910", "0,0721212"
"911", "0,0721212"
"912", "0,07149464"
"913", "0,07165127"
"914", "0,07243447"
"915", "0,06961497"
"916", "0,06836185"
"917", "0,06757865"
"918", "0,06804857"
"919", "0,0697716"
"920", "0,0697716"
"921", "0,07118136"
"922", "0,07149464"
"923", "0,07071144"
"924", "0,07039816"
"925", "0,06992824"
"926", "0,07024152"
"927", "0,07180792"
"928", "0,07149464"
"929", "0,0721212"
"930", "0,07149464"
"931", "0,07118136"
"932", "0,07227783"
"933", "0,07118136"
"934", "0,07118136"
"935", "0,07118136"
"936", "0,071338"
"937", "0,07149464"
"938", "0,07165127"
"939", "0,07149464"
"940", "0,07149464"
"941", "0,07086808"
"942", "0,07165127"
"943", "0,07196455"
"944", "0,07196455"
"945", "0,0721212"
"946", "0,0721212"
"947", "0,071338"
"948", "0,07102472"
"949", "0,07086808"
"950", "0,07165127"
"951", "0,07102472"
"952", "0,07039816"
"953", "0,07086808"
"954", "0,071338"
"955", "0,0705548"
"956", "0,07165127"
"957", "0,0721212"
"958", "0,07196455"
"959", "0,07227783"
"960", "0,0721212"
"961", "0,07149464"
"962", "0,0721212"
"963", "0,07243447"
"964", "0,07243447"
"965", "0,07227783"
"966", "0,07290439"
"967", "0,07180792"
"968", "0,07227783"
"969", "0,07368759"
"970", "0,07337431"
"971", "0,07368759"
"972", "0,07321767"
"973", "0,07337431"
"974", "0,07337431"
"975", "0,07368759"
"976", "0,07368759"
"977", "0,07400087"
"978", "0,07321767"
"979", "0,07368759"
"980", "0,07290439"
"981", "0,07259111"
"982", "0,07227783"
"983", "0,07290439"
"984", "0,07290439"
"985", "0,07259111"
"986", "0,07071144"
"987", "0,07118136"
"988", "0,071338"
"989", "0,07118136"
"990", "0,071338"
"991", "0,07290439"
"992", "0,0741575"
"993", "0,07227783"
"994", "0,07196455"
"995", "0,07180792"
"996", "0,07196455"
"997", "0,07196455"
"998", "0,07243447"
"999", "0,07180792"
"1000", "0,07196455"
"1001", "0,07149464"
"1002", "0,07227783"
"1003", "0,07306103"
"1004", "0,07102472"
"1005", "0,07227783"
"1006", "0,07243447"
"1007", "0,07227783"
"1008", "0,0721212"
"1009", "0,07259111"
"1010", "0,07321767"
"1011", "0,07274775"
"1012", "0,07290439"
"1013", "0,07306103"
"1014", "0,07353094"
"1015", "0,07384422"
"1016", "0,07384422"
"1017", "0,07321767"
"1018", "0,07384422"
"1019", "0,0741575"
"1020", "0,07368759"
