Experiment:, Cathode characterisation
Start date:, ?ter? 23. kv?tna 2023
Start time:, 14:43:26 +02:00
"Time (s)", "Current Density (A/cm2)"
"901", "-0,07471832"
"902", "0,03499769"
"903", "0,03499769"
"904", "0,03515432"
"905", "0,03578088"
"906", "0,03593753"
"907", "0,03515432"
"908", "0,03499769"
"909", "0,03578088"
"910", "0,03437113"
"911", "0,03437113"
"912", "0,03437113"
"913", "0,03468441"
"914", "0,03437113"
"915", "0,03390121"
"916", "0,03405785"
"917", "0,03358793"
"918", "0,03374457"
"919", "0,03343129"
"920", "0,03343129"
"921", "0,03405785"
"922", "0,03374457"
"923", "0,03327465"
"924", "0,03327465"
"925", "0,03343129"
"926", "0,03249146"
"927", "0,03296138"
"928", "0,03327465"
"929", "0,03233482"
"930", "0,0326481"
"931", "0,03249146"
"932", "0,03311801"
"933", "0,03421449"
"934", "0,03390121"
"935", "0,03311801"
"936", "0,03327465"
"937", "0,0326481"
"938", "0,03437113"
"939", "0,03390121"
"940", "0,03358793"
"941", "0,03421449"
"942", "0,03296138"
"943", "0,03311801"
"944", "0,03280474"
"945", "0,03249146"
"946", "0,03311801"
"947", "0,03296138"
"948", "0,03233482"
"949", "0,03280474"
"950", "0,03202154"
"951", "0,03233482"
"952", "0,03311801"
"953", "0,03233482"
"954", "0,03374457"
"955", "0,03405785"
"956", "0,03421449"
"957", "0,03405785"
"958", "0,03327465"
"959", "0,03280474"
"960", "0,03343129"
"961", "0,03405785"
"962", "0,0354676"
"963", "0,03421449"
"964", "0,03296138"
"965", "0,03343129"
"966", "0,03327465"
"967", "0,03311801"
"968", "0,03374457"
"969", "0,03358793"
"970", "0,03374457"
"971", "0,03343129"
"972", "0,03343129"
"973", "0,03343129"
"974", "0,03358793"
"975", "0,03374457"
"976", "0,03311801"
"977", "0,03390121"
"978", "0,03343129"
"979", "0,03327465"
"980", "0,03343129"
"981", "0,03280474"
"982", "0,03327465"
"983", "0,03327465"
"984", "0,03280474"
"985", "0,03374457"
"986", "0,03421449"
"987", "0,03296138"
"988", "0,03358793"
"989", "0,03280474"
"990", "0,03327465"
"991", "0,03358793"
"992", "0,03405785"
"993", "0,03437113"
"994", "0,03405785"
"995", "0,03468441"
"996", "0,03499769"
"997", "0,03390121"
"998", "0,03468441"
"999", "0,03499769"
"1000", "0,03515432"
"1001", "0,03405785"
"1002", "0,03437113"
"1003", "0,03437113"
"1004", "0,03468441"
"1005", "0,03452777"
"1006", "0,03484105"
"1007", "0,03390121"
"1008", "0,03405785"
"1009", "0,03405785"
"1010", "0,03390121"
"1011", "0,03405785"
"1012", "0,03358793"
"1013", "0,03390121"
"1014", "0,03327465"
"1015", "0,03499769"
"1016", "0,03499769"
"1017", "0,03515432"
"1018", "0,03562424"
"1019", "0,03405785"
"1020", "0,03405785"
